Fit             Iteration       K2RT            KD1             kdephos         km1             km2             kphos           
2.54392004e+03  551             7.84853400e+00  2.11011068e+02  1.10324753e+02  1.85424810e+01  1.10327376e+02  1.31370657e+02  
2.54396129e+03  583             1.01951190e+01  2.16228260e+02  1.16493806e+02  2.01164150e+01  1.17703166e+02  1.29810454e+02  
2.54411860e+03  908             1.10058070e+01  2.61850201e+02  1.25199185e+02  1.87274370e+01  1.11576120e+02  1.38173991e+02  
2.55187583e+03  864             1.01154010e+01  2.43346633e+02  7.20902280e+01  2.09662650e+01  1.10604723e+02  1.16817245e+02  
2.55363244e+03  556             4.85668790e+01  1.94800183e+02  1.09976785e+02  2.10751730e+01  1.09368419e+02  1.39911258e+02  
2.55434474e+03  495             1.15017430e+01  3.61436756e+02  1.27884679e+02  2.41999320e+01  1.08506464e+02  1.40157995e+02  
2.55450512e+03  871             5.40473800e+01  2.04924439e+02  2.77096580e+02  2.17786280e+01  1.09333617e+02  3.58220021e+02  
2.57663746e+03  624             1.30829760e+01  2.16456182e+02  1.10830099e+02  2.52558190e+01  1.09746370e+02  1.74976372e+02  
2.57854206e+03  970             1.15307960e+01  2.83268080e+02  1.43968490e+02  2.15281040e+01  1.07856316e+02  2.39123596e+02  
2.58931404e+03  974             1.07787080e+01  2.77609666e+02  1.40872173e+02  2.33990940e+01  1.09153680e+02  1.56182673e+02  
2.59781915e+03  238             9.12457600e+00  4.31783613e+02  1.15126026e+02  1.81138970e+01  1.07421084e+02  1.99999683e+02  
2.59788547e+03  280             7.62775000e+00  2.91150701e+02  9.68702750e+01  2.18222130e+01  1.05903411e+02  1.74850284e+02  
2.60420410e+03  909             9.51682600e+00  2.22557626e+02  1.48164571e+02  9.40464520e+01  1.07364563e+02  1.69438829e+02  
2.61744611e+03  142             2.65853010e+01  3.24267336e+02  6.60965460e+01  2.41258830e+01  1.28359504e+02  9.00457120e+01  
2.63577068e+03  677             1.88953500e+01  3.22254143e+02  9.85921000e+01  2.30061630e+01  1.06205699e+02  9.62493120e+01  
2.64113742e+03  922             1.33312310e+01  4.75279956e+02  1.18094243e+02  3.84028210e+01  1.24768922e+02  1.86430351e+02  
2.66058194e+03  933             9.65597300e+00  2.28701952e+02  9.77514740e+01  2.26715300e+01  1.15233052e+02  1.66390442e+02  
2.67056278e+03  512             1.32853140e+01  2.83052706e+02  1.16516252e+02  3.69078440e+01  1.18222478e+02  1.85993173e+02  
2.67348328e+03  716             1.46530390e+01  2.25036549e+02  1.12171277e+02  1.67184110e+01  1.22433033e+02  1.13136290e+02  
2.67704133e+03  563             1.61652480e+01  2.89959037e+02  9.41878170e+01  3.10095880e+01  1.09292527e+02  9.32851330e+01  
2.68589697e+03  789             1.34148490e+01  3.82352014e+02  1.21350295e+02  2.04367340e+01  1.02021920e+02  1.96103117e+02  
2.69112396e+03  237             1.16050620e+01  2.23461135e+02  3.21223036e+02  2.43738800e+01  1.18490212e+02  5.84766392e+02  
2.69159193e+03  781             1.14492640e+01  2.57305991e+02  1.21215050e+02  3.36176920e+01  1.20937055e+02  2.01326462e+02  
2.70536797e+03  756             1.20375640e+01  2.17396740e+02  1.08922871e+02  8.96928240e+01  1.13229793e+02  1.78750671e+02  
2.71275840e+03  350             1.28528190e+01  2.39749323e+02  9.92574060e+01  1.81922370e+01  1.01967666e+02  -1.60755708e+02 
2.71893607e+03  650             1.48474250e+01  2.52344295e+02  8.26801170e+01  3.17903010e+01  1.11351844e+02  1.27970213e+02  
2.71894838e+03  968             9.17815100e+00  2.30466885e+02  1.35192142e+02  4.19073090e+01  1.09996873e+02  1.51655063e+02  
2.72382246e+03  144             7.06695580e+01  1.63774713e+02  3.20977261e+02  2.47985030e+01  1.29679628e+02  2.72200375e+02  
2.72488807e+03  810             9.78753500e+00  2.12595869e+02  1.23951659e+02  2.92071960e+01  1.05945403e+02  1.36230149e+02  
2.73252955e+03  787             3.74783070e+01  3.17448626e+02  3.04006618e+02  2.15978810e+01  1.15579340e+02  4.27253011e+02  
2.73265413e+03  520             1.70233770e+01  3.57224476e+02  1.08419752e+02  2.09286780e+01  1.05768903e+02  1.06181020e+02  
2.75509277e+03  867             -9.53352000e-01 2.08998540e+02  8.43672950e+01  1.98418970e+01  7.73214880e+01  8.80842844e+02  
2.77963431e+03  566             -6.99029000e-01 1.66112505e+02  8.11553940e+01  2.54570090e+01  6.82153040e+01  1.21439266e+03  
2.78145412e+03  641             9.31769300e+00  2.26930592e+02  1.22029079e+02  2.02624020e+01  1.09580507e+02  1.34043895e+02  
2.80635532e+03  24              2.46592080e+01  3.28648420e+02  1.55802130e+02  3.08301990e+01  1.36236641e+02  1.43110097e+02  
2.84791598e+03  895             1.23967570e+01  3.43577211e+02  1.13472470e+02  3.15391700e+01  1.27972548e+02  1.88194948e+02  
2.84873907e+03  517             1.06442020e+01  2.26232617e+02  1.30101048e+02  2.05737620e+01  1.20876176e+02  1.36680690e+02  
2.85099782e+03  972             1.95093380e+01  2.14318730e+02  2.34925547e+02  2.42891290e+01  1.09139948e+02  2.26262390e+02  
2.85225545e+03  686             1.32790830e+01  2.13825351e+02  1.16314869e+02  1.17604294e+02  1.30203786e+02  1.15757208e+02  
2.86312236e+03  445             1.19060120e+01  2.90467729e+02  5.53985160e+01  2.24966400e+01  1.19853375e+02  -5.50654560e+01 
2.86427343e+03  673             1.11419150e+01  3.00212378e+02  1.23616247e+02  3.00245120e+01  1.09195281e+02  1.28724681e+02  
2.87053266e+03  971             1.06425990e+01  2.45211856e+02  1.18538780e+02  2.65054750e+01  1.19476955e+02  2.06622245e+02  
2.87147156e+03  569             1.33326410e+01  2.24175121e+02  1.08265709e+02  1.06469330e+01  1.45372750e+02  1.06672198e+02  
2.88253131e+03  562             1.85382920e+01  4.26184231e+02  2.12973439e+02  2.37997840e+01  1.29146255e+02  3.39109398e+02  
2.89185406e+03  400             9.22788500e+00  4.80532164e+02  7.94674390e+01  9.42126520e+01  1.70967751e+02  8.28738660e+01  
2.89835537e+03  815             7.59372000e-01  2.54802073e+02  2.02505524e+02  3.24440130e+01  1.36633781e+02  2.81282846e+03  
2.91842052e+03  678             1.54808830e+01  3.77937781e+02  1.03246317e+02  4.09194150e+01  1.05300890e+02  -1.66075778e+02 
2.92316024e+03  853             1.17913060e+01  3.97341424e+02  1.07120754e+02  1.97349750e+01  1.13335377e+02  1.82712267e+02  
2.93498007e+03  44              1.33768730e+01  3.23461506e+02  2.41389327e+02  1.64855390e+01  1.95627074e+02  4.08772804e+02  
2.94105113e+03  916             9.60971200e+00  2.08776471e+02  1.35331671e+02  2.14199800e+01  1.19358548e+02  1.43731726e+02  
2.94693011e+03  481             1.09930130e+01  2.09402910e+02  1.11855871e+02  2.28993420e+01  1.22111387e+02  1.13910383e+02  
2.95451774e+03  964             1.51050960e+01  2.24730777e+02  9.41116380e+01  2.19782370e+01  1.08050129e+02  8.99790960e+01  
2.95524755e+03  571             3.93348530e+01  2.91705160e+02  1.08978625e+02  1.91489980e+01  1.16007024e+02  9.23398840e+01  
2.95719420e+03  62              2.74005800e+00  1.06710034e+03  4.10057350e+01  2.62406750e+01  1.61034836e+02  5.93888670e+01  
2.96067862e+03  449             2.01549790e+01  3.31817639e+02  1.08118460e+02  7.02068560e+01  1.75059221e+02  1.63290266e+02  
2.96375817e+03  447             3.72920300e+01  1.80638004e+02  8.07743105e+02  3.08211930e+01  1.23964301e+02  7.21192279e+02  
2.96906459e+03  299             7.20458700e+00  2.31650148e+02  9.42450950e+01  2.10897680e+01  9.70805840e+01  1.86409982e+02  
2.97553783e+03  241             6.11822700e+00  1.69690387e+02  6.92794970e+01  2.11139140e+01  1.20806714e+02  7.90319420e+01  
2.97657206e+03  890             1.44707280e+01  1.96855245e+02  1.16034744e+02  4.10394660e+01  1.13675335e+02  1.91928640e+02  
2.97832703e+03  679             1.20797380e+01  2.13113989e+02  1.14666746e+02  2.51109030e+01  1.16149447e+02  1.97182511e+02  
2.99047555e+03  652             1.27578080e+01  2.33112159e+02  1.11831906e+02  1.25552200e+01  1.06472310e+02  1.10420435e+02  
3.00389631e+03  803             1.49217840e+01  2.14936404e+02  1.08534899e+02  6.49464730e+01  1.14597062e+02  1.03448669e+02  
3.00602319e+03  834             7.77436660e+01  1.86489949e+02  4.04549854e+02  1.81348650e+01  1.08267304e+02  5.48803143e+02  
3.03737734e+03  605             6.58816340e+01  2.79901030e+02  1.81194556e+02  1.75726630e+01  1.10514181e+02  2.44701762e+02  
3.04509946e+03  780             2.50542090e+01  2.59308469e+02  6.59699230e+01  3.04343730e+01  1.08695333e+02  9.76255080e+01  
3.05391717e+03  607             1.45784840e+01  3.72249173e+02  4.20000330e+01  3.06345310e+01  1.08229603e+02  -6.69012910e+01 
3.05564615e+03  997             1.31867990e+01  2.10741261e+02  1.16238485e+02  4.31782430e+01  1.14646149e+02  1.12668505e+02  
3.06504412e+03  21              4.56186000e-01  4.29279020e+01  3.15013710e+01  1.49048550e+01  3.67421150e+01  1.52547209e+03  
3.06843151e+03  212             5.28764870e+01  4.19276829e+02  2.14086045e+02  2.23547710e+01  1.08142217e+02  1.75740708e+02  
3.07559976e+03  497             9.92815700e+00  1.97505933e+02  1.15328344e+02  2.42660290e+01  1.21763841e+02  1.17801174e+02  
3.09113817e+03  983             1.05346490e+01  2.48534289e+02  1.85048969e+02  2.20732900e+01  1.09460008e+02  3.53383764e+02  
3.09403408e+03  753             1.16542800e+01  3.73766939e+02  1.09445206e+02  1.55277420e+01  1.09509347e+02  1.93318062e+02  
3.11064021e+03  471             1.08934350e+01  1.99312029e+02  1.27112657e+02  2.32969140e+01  1.14753228e+02  1.27477404e+02  
3.12804641e+03  28              2.24080800e+00  2.17535048e+02  6.28998930e+01  2.24860770e+01  8.02731860e+01  -1.08664088e+02 
3.13180996e+03  856             2.62358350e+01  2.10401051e+02  3.66326581e+02  4.81348030e+01  1.34828499e+02  3.24602370e+02  
3.13396142e+03  921             1.98172800e+01  2.80040813e+02  1.15618734e+02  5.90351140e+01  1.09674937e+02  1.84252941e+02  
3.13962765e+03  588             5.17195000e+00  4.19148677e+02  1.13721875e+02  2.07985340e+01  1.22684463e+02  1.38197209e+02  
3.15474707e+03  642             1.53140350e+01  2.82244704e+02  1.15000039e+02  2.44590410e+01  1.13816375e+02  1.06934476e+02  
3.17621908e+03  749             1.26760690e+01  3.26197597e+02  1.15697596e+02  1.32358597e+02  1.25203707e+02  2.01797808e+02  
3.17680583e+03  734             9.99136800e+00  4.38389642e+02  1.16309006e+02  1.81525340e+01  1.08790345e+02  1.17915413e+02  
3.18569871e+03  100             8.55515300e+00  1.87608822e+02  6.12921660e+01  2.17990720e+01  1.32439318e+02  -1.12424589e+02 
3.18900203e+03  981             1.18083040e+01  3.13403697e+02  1.68557434e+02  2.79909210e+01  1.09552171e+02  1.67135383e+02  
3.21034293e+03  490             1.67267710e+01  3.54399308e+02  9.17937760e+01  2.47569120e+01  1.13407710e+02  1.50569586e+02  
3.21585351e+03  949             8.81656100e+00  2.13118911e+02  8.82133450e+01  1.86545990e+01  1.06805619e+02  1.68350352e+02  
3.22442648e+03  869             8.91264300e+00  3.62521891e+02  1.28751507e+02  1.73781620e+01  1.03824911e+02  1.34126170e+02  
3.24110313e+03  118             1.55334580e+01  1.52017270e+02  1.63481477e+02  2.17170700e+01  1.49348849e+02  -1.49808328e+02 
3.25226039e+03  140             -1.11277100e+00 4.51348298e+02  8.33774470e+01  1.96078390e+01  1.32020412e+02  2.22599237e+02  
3.25341296e+03  919             1.05243110e+01  2.76727375e+02  1.45740244e+02  2.30527190e+01  1.06089071e+02  2.79528580e+02  
3.26231776e+03  685             2.70532020e+01  2.83008492e+02  1.05341573e+02  5.15025750e+01  1.47879725e+02  1.59994435e+02  
3.26827306e+03  365             5.24688500e+00  4.15682528e+02  1.13951431e+02  8.49906210e+01  1.54068867e+02  2.55587969e+02  
3.28365529e+03  840             1.21285310e+01  3.52033394e+02  1.17904259e+02  3.10398620e+01  1.11450284e+02  2.13442051e+02  
3.29275084e+03  444             1.19651030e+01  2.34426961e+02  1.19791964e+02  2.07119530e+01  1.06868156e+02  1.14633173e+02  
3.29960847e+03  122             4.43221600e+00  1.89295923e+02  7.99224430e+01  3.01869850e+01  1.15283413e+02  -9.69448980e+01 
3.30592956e+03  182             4.94255500e+00  6.15536788e+02  3.82252460e+01  3.35541020e+01  1.47071671e+02  -7.96177750e+01 
3.31176322e+03  669             1.19898370e+01  2.84744494e+02  1.13769845e+02  2.28783440e+01  1.12376287e+02  2.06807316e+02  
3.31773970e+03  22              3.90891100e+00  5.33873982e+02  8.59244120e+01  3.86108540e+01  1.32540385e+02  2.14296514e+02  
3.32762194e+03  663             1.18523510e+01  2.26344878e+02  9.50532920e+01  2.15804930e+01  1.13689002e+02  1.71252853e+02  
3.33978701e+03  609             1.49897050e+01  4.10765903e+02  1.24361489e+02  2.60873600e+01  1.14624463e+02  1.13344402e+02  
3.34217768e+03  748             -3.57070300e+00 2.98111563e+02  9.61049410e+01  2.79795670e+01  7.62478030e+01  -1.35005602e+02 
3.34441626e+03  930             2.39182880e+01  3.21447701e+02  4.43274800e+02  1.98219220e+01  1.07813494e+02  3.92528161e+02  
3.34512924e+03  373             6.36983100e+00  4.46975252e+02  4.50549300e+01  2.23242880e+01  1.03440683e+02  -9.10070160e+01 
3.35450451e+03  701             1.50120720e+01  2.46914738e+02  5.13504850e+01  2.13565570e+01  1.10077667e+02  -4.55469880e+01 
3.36090315e+03  554             8.55947800e+00  2.04030823e+02  1.07775001e+02  1.97418490e+01  1.09929130e+02  1.09260741e+02  
3.36998828e+03  328             -6.96940000e-01 7.39959820e+01  1.84553383e+02  1.63670560e+01  1.05506097e+02  3.09938114e+03  
3.38148541e+03  832             9.18676000e-01  1.96988722e+02  8.94443040e+01  2.44562940e+01  7.26703540e+01  3.64796108e+03  
3.38645342e+03  855             1.26471950e+01  2.29338357e+02  1.08869710e+02  3.42367020e+01  1.11981365e+02  1.97048749e+02  
3.38893274e+03  582             9.28725200e+00  3.34415227e+02  1.07520522e+02  2.33415780e+01  1.07326381e+02  1.06757090e+02  
3.40374349e+03  231             7.96302600e+00  3.05146685e+02  4.85180050e+01  2.45785850e+01  1.12927806e+02  -9.30935330e+01 
3.41921620e+03  541             2.47183940e+01  2.14284726e+02  1.19393379e+02  3.02222270e+01  1.38441424e+02  1.89446249e+02  
3.41975625e+03  348             1.67246270e+01  3.65061609e+02  9.54674120e+01  3.97580410e+01  7.89010490e+01  1.65531610e+02  
3.42352007e+03  849             4.42412070e+01  2.10426004e+02  2.48517373e+02  6.19474000e+01  1.18127896e+02  1.96305780e+02  
3.42411009e+03  819             1.17677640e+01  2.17178043e+02  1.15492959e+02  5.62355730e+01  1.34963296e+02  2.11836138e+02  
3.44035356e+03  192             5.83716900e+00  2.53317114e+02  4.99377070e+01  7.22480940e+01  1.03609538e+02  5.32643040e+01  
3.45171998e+03  584             7.70445000e-01  2.66821625e+02  1.42538094e+02  2.75323530e+01  1.45851750e+02  7.08821680e+02  
3.45940853e+03  705             1.01737180e+01  2.56368924e+02  1.05834736e+02  1.70621430e+01  1.11791349e+02  2.04123617e+02  
3.47972866e+03  27              3.21740300e+00  6.32637427e+02  6.43952690e+01  4.70011310e+01  1.06063472e+02  1.78543314e+02  
3.48010175e+03  402             1.39348320e+01  2.34681025e+02  1.38305985e+02  2.90873240e+01  9.65549020e+01  2.55988150e+02  
3.48613683e+03  665             1.72374460e+01  2.02726319e+02  1.16424916e+02  2.12974830e+01  1.15659019e+02  1.00921800e+02  
3.49268852e+03  729             8.81491000e-01  1.67339295e+02  9.31112880e+01  2.76242050e+01  8.74941830e+01  3.01816789e+03  
3.49404676e+03  822             1.19398930e+01  2.11903688e+02  1.10881849e+02  3.98778000e+01  1.14535721e+02  1.02341928e+02  
3.50462233e+03  171             1.10947930e+01  1.12817459e+02  1.64761510e+01  2.51543780e+01  -1.12734533e+02 2.87420420e+01  
3.52741959e+03  417             2.10367640e+01  7.40634671e+02  1.11117789e+02  6.90116380e+01  1.22761262e+02  9.33432700e+01  
3.54161313e+03  33              1.49339800e+00  3.05324359e+02  5.93198900e+01  1.99632800e+01  8.89658770e+01  -1.18517159e+02 
3.54475771e+03  935             1.30392190e+01  3.63028748e+02  9.49160140e+01  2.21177800e+01  1.07744439e+02  8.53799780e+01  
3.54736807e+03  72              6.01938900e+00  7.99663495e+02  9.72368700e+01  3.13763930e+01  1.28941344e+02  -1.04591133e+02 
3.55819808e+03  89              8.78940000e-01  4.74047128e+02  5.44336880e+01  2.01425770e+01  1.02783792e+02  1.58088746e+02  
3.56727730e+03  338             1.25851250e+01  2.41190888e+02  1.87856179e+02  2.05334480e+01  1.03624878e+02  1.74669471e+02  
3.56884128e+03  947             1.11302283e+02  1.99255860e+02  5.46647782e+02  2.37397270e+01  1.09715093e+02  3.97725288e+02  
3.57475277e+03  621             1.11080200e+01  2.28581048e+02  1.09962615e+02  1.07858947e+02  1.49832062e+02  2.06746555e+02  
3.57609152e+03  251             8.15289200e+00  3.43101368e+02  4.65106550e+01  2.44065160e+01  1.01151022e+02  -9.13526690e+01 
3.57846183e+03  277             8.00114300e+00  1.42501358e+02  3.90810400e+01  2.23472340e+01  1.16917358e+02  -7.57846530e+01 
3.57931704e+03  726             1.48477950e+01  2.11814352e+02  1.09716547e+02  2.02957650e+01  1.16260963e+02  1.96651884e+02  
3.61696596e+03  147             2.37843800e+00  8.25757638e+02  1.31713721e+02  2.46345860e+01  1.47274527e+02  2.07802813e+02  
3.61994915e+03  754             1.06684580e+01  2.54512243e+02  1.52044224e+02  1.34000460e+01  1.40196551e+02  1.41758865e+02  
3.63588259e+03  479             1.55196320e+01  3.85576710e+02  1.31553391e+02  1.89912590e+01  1.10036756e+02  1.14425779e+02  
3.64316995e+03  648             1.37646930e+01  2.35216039e+02  1.31284344e+02  3.25894550e+01  1.19322627e+02  2.44279611e+02  
3.64762149e+03  746             1.18962700e+01  2.16336379e+02  1.08771035e+02  6.08706270e+01  1.07770851e+02  2.08394990e+02  
3.65055605e+03  87              4.73192300e+00  8.03951627e+02  5.86923830e+01  2.55481360e+01  1.24322012e+02  -1.37336006e+02 
3.65211945e+03  537             1.34516010e+01  1.98000432e+02  1.10744159e+02  2.26070070e+01  1.23740627e+02  2.04295796e+02  
3.66814184e+03  429             2.32326740e+01  2.05794145e+02  5.91995620e+02  2.13321880e+01  1.13424362e+02  1.11869535e+03  
3.67705649e+03  745             1.43213110e+01  5.75266309e+02  9.72678750e+01  1.98078610e+01  1.08828429e+02  8.46768540e+01  
3.70872319e+03  120             2.42940100e+00  2.28398720e+02  8.20008190e+01  3.13917800e+01  2.08338190e+01  -1.68310439e+02 
3.72031801e+03  345             -5.19221000e-01 2.24312252e+02  1.18342466e+02  1.85005910e+01  1.04527554e+02  2.07582794e+03  
3.75172092e+03  245             1.36285070e+01  2.67419729e+02  1.37818744e+02  2.56585760e+01  1.09179712e+02  2.64154593e+02  
3.75814626e+03  159             4.83065600e+00  2.02286583e+02  9.13275470e+01  2.19238450e+01  1.30460090e+02  -2.27605345e+02 
3.77089640e+03  268             5.04579730e+01  3.45622827e+02  2.80430245e+02  2.90020750e+01  1.37827617e+02  4.37440499e+02  
3.77153723e+03  535             1.32739000e+01  3.33475990e+02  1.11214074e+02  3.33904800e+01  1.10753641e+02  2.11031738e+02  
3.77197025e+03  19              2.60689750e+01  5.12997015e+02  9.92447710e+01  3.72159700e+01  4.13639530e+01  7.99555160e+01  
3.78585432e+03  889             1.05724600e+01  2.82898943e+02  1.09912532e+02  4.16755020e+01  1.09778164e+02  -9.98930400e+01 
3.78643360e+03  291             1.19066170e+01  2.50106000e+02  8.79539910e+01  1.89330930e+01  1.13337526e+02  -7.72741290e+01 
3.78834489e+03  311             1.82989500e+00  1.99391030e+02  2.04536897e+02  1.63629540e+01  8.41714310e+01  2.58740971e+03  
3.80921575e+03  176             2.97459000e-01  8.55170690e+01  1.64744850e+01  1.76951120e+01  6.94344600e+01  8.35566437e+02  
3.83330017e+03  659             1.23978400e+01  2.14513465e+02  1.26851738e+02  4.16175280e+01  1.12091738e+02  1.11310244e+02  
3.85837934e+03  838             1.24687790e+01  2.45369213e+02  1.11549480e+02  4.70792600e+01  1.21227118e+02  2.16185109e+02  
3.85919514e+03  661             7.74008600e+00  2.47150569e+02  7.94951970e+01  4.34755280e+01  1.04890696e+02  7.57498380e+01  
3.87135413e+03  393             1.00857070e+01  3.17441923e+02  6.92062720e+01  2.07194010e+01  1.02730227e+02  -1.38139921e+02 
3.87450192e+03  509             9.59794200e+00  2.16410573e+02  9.27070200e+01  2.12595560e+01  1.10107903e+02  -8.42444990e+01 
3.88922948e+03  418             1.18182240e+01  2.15621792e+02  1.20979590e+02  1.88789270e+01  1.10214996e+02  1.06184565e+02  
3.90116397e+03  161             5.48667400e+00  4.92336466e+02  5.04816598e+02  2.22434900e+01  1.02161581e+02  6.27749203e+02  
3.90372163e+03  232             1.97243070e+01  3.12686498e+02  1.88343859e+02  2.04035340e+01  1.33753667e+02  1.52258513e+02  
3.93544994e+03  371             4.40919150e+01  3.18846963e+02  9.33731226e+02  1.14286830e+01  1.21634981e+02  7.08349080e+02  
3.95753634e+03  329             8.71282100e+00  5.17671250e+02  1.03096714e+02  2.10283620e+01  1.07220395e+02  -9.55521180e+01 
3.96251330e+03  502             1.36888360e+01  4.34764685e+02  1.08985160e+02  2.13750790e+01  1.36301759e+02  2.07464030e+02  
3.96583223e+03  996             1.05640120e+01  2.81843432e+02  1.38452874e+02  3.00960190e+01  1.10338229e+02  2.93352059e+02  
3.97546029e+03  137             1.19597500e+00  2.90778374e+02  1.10349004e+02  2.42791090e+01  1.19347375e+02  2.63021124e+02  
3.98533062e+03  148             5.28809900e+00  5.80508460e+01  1.25182599e+02  1.71085540e+01  2.03682081e+02  3.06798188e+02  
3.98824576e+03  209             7.87209600e+00  2.92587444e+02  -1.19569364e+02 5.78422230e+01  1.00873644e+02  -1.14080964e+02 
3.99100518e+03  271             6.90832900e+00  2.55808689e+02  6.40319670e+01  1.94051930e+01  1.03206171e+02  1.43587241e+02  
3.99712198e+03  253             1.78532880e+01  2.17331238e+02  3.25134939e+02  2.47621690e+01  1.06883206e+02  2.71113505e+02  
4.03110578e+03  501             1.05714100e+01  2.22657747e+02  6.98696650e+01  2.29245420e+01  1.03839666e+02  6.03726980e+01  
4.03289324e+03  667             3.61703500e+00  2.32860774e+02  1.18449040e+02  2.08340430e+01  1.30460763e+02  3.73191382e+02  
4.03992063e+03  519             1.87326370e+02  1.67126970e+02  2.04817044e+02  2.63551480e+01  1.21025042e+02  1.34289697e+02  
4.04337311e+03  178             2.57090000e+00  9.74766109e+02  8.07410360e+01  2.17226690e+01  1.14700365e+02  2.92542734e+02  
4.04370643e+03  795             1.11967980e+01  4.01122451e+02  1.13297583e+02  1.84124690e+01  1.06230423e+02  9.84392760e+01  
4.05982343e+03  319             1.18544910e+01  3.89485377e+02  9.55172660e+01  1.94973420e+01  1.02982692e+02  1.92949757e+02  
4.06621958e+03  995             9.39187600e+00  2.21471897e+02  6.28617690e+01  2.49943440e+01  1.07934625e+02  5.51007290e+01  
4.06722287e+03  858             9.37401100e+00  2.34091687e+02  1.23839409e+02  1.56685370e+01  1.07553945e+02  1.11638216e+02  
4.08659982e+03  306             6.46199400e+00  3.19419059e+02  6.02736130e+01  1.95049050e+01  1.03424925e+02  -1.39056398e+02 
4.10294397e+03  602             1.20002740e+01  3.94940596e+02  1.04560984e+02  2.63424790e+01  1.05933719e+02  8.85727780e+01  
4.12008937e+03  977             1.31801890e+01  1.95964027e+02  2.16509230e+02  2.55318170e+01  1.09245651e+02  1.84500014e+02  
4.12200727e+03  755             1.05749390e+01  3.96583152e+02  8.12856890e+01  2.04320930e+01  1.07755781e+02  1.67606993e+02  
4.13070532e+03  690             1.09756720e+01  4.94404813e+02  5.91056440e+01  2.14606330e+01  1.05788646e+02  4.98854090e+01  
4.13414081e+03  267             1.22482580e+01  1.53399131e+02  1.17848506e+02  2.02407310e+01  1.30248923e+02  9.84362790e+01  
4.13768439e+03  150             2.51292200e+00  3.03500214e+02  7.23122960e+01  2.89978480e+01  2.06150770e+02  2.29125623e+02  
4.13899536e+03  723             9.33837200e+00  2.06258843e+02  6.52143400e+01  4.31707870e+01  1.09866849e+02  -5.66738320e+01 
4.14025791e+03  58              1.64679300e+00  2.99686259e+02  5.18995840e+01  2.08494430e+01  1.63605621e+02  2.04470093e+02  
4.14721764e+03  750             1.07138530e+01  2.18012728e+02  1.09524882e+02  2.28072830e+01  1.08745878e+02  9.42036190e+01  
4.18190009e+03  450             2.21806030e+01  4.15137142e+02  2.22791634e+02  2.41852290e+01  1.14581230e+02  1.71981551e+02  
4.20248103e+03  174             5.62707700e+00  2.20234567e+02  1.63120906e+02  4.73952680e+01  1.22924979e+02  4.59205092e+02  
4.21143386e+03  988             2.20667280e+01  2.25220849e+02  4.16326837e+02  9.51202190e+01  1.09209151e+02  3.27268355e+02  
4.21243924e+03  385             1.24427310e+01  2.83330608e+02  5.58815660e+01  1.84869670e+01  9.55046300e+01  1.10326862e+02  
4.24520760e+03  514             1.21408570e+01  2.38477185e+02  1.03042391e+02  1.87215240e+01  1.15481186e+02  8.49167870e+01  
4.26456572e+03  978             1.48492230e+01  2.19532068e+02  1.30807962e+02  2.69315840e+01  1.20319023e+02  2.61219376e+02  
4.26461597e+03  94              3.87208900e+00  1.53453443e+02  2.14676509e+02  2.12470570e+01  1.24442030e+02  2.57813778e+02  
4.28654161e+03  885             1.13542810e+01  2.09205418e+02  1.09111721e+02  5.91264170e+01  1.23036341e+02  2.29469199e+02  
4.29999148e+03  430             7.78923800e+00  1.31690541e+02  1.29280499e+02  1.58547870e+01  6.81915530e+01  3.42435416e+02  
4.32668977e+03  29              2.27572600e+01  3.84857134e+02  2.95913782e+02  2.03187000e+01  6.56813170e+01  2.29454936e+02  
4.32750733e+03  164             1.50987990e+01  1.37994510e+02  7.26111610e+01  1.98250400e+01  1.30828248e+02  -1.39608433e+02 
4.33348128e+03  396             5.80703580e+01  1.70631926e+02  2.68363398e+02  2.41101030e+01  1.15336298e+02  4.47283599e+02  
4.33576346e+03  574             1.19214244e+02  1.20778378e+03  1.38390412e+02  1.37733290e+01  1.26646337e+02  2.10199902e+02  
4.34436785e+03  289             6.62489300e+00  2.85514137e+02  5.35540910e+01  2.00152680e+01  1.02279036e+02  4.87068650e+01  
4.34450890e+03  460             8.85032200e+00  4.08560978e+02  4.62801220e+01  2.36896150e+01  1.12693632e+02  3.91938780e+01  
4.35006677e+03  503             1.38001068e+02  1.78582065e+02  4.70628218e+02  2.48722060e+01  1.21036227e+02  7.32482118e+02  
4.35402636e+03  127             8.01368100e+00  1.71197015e+02  9.51090500e+01  1.82794470e+01  1.31538227e+02  2.18379885e+02  
4.38748710e+03  817             1.14604710e+01  2.10945987e+02  1.15055745e+02  3.56429850e+01  1.15200682e+02  9.43254650e+01  
4.39053944e+03  99              8.21350100e+00  3.96621577e+02  7.81434230e+01  5.68139710e+01  1.39215815e+02  -6.74050170e+01 
4.41768830e+03  910             1.18968120e+01  2.11030866e+02  1.11850914e+02  3.00592510e+01  1.15378006e+02  2.38696472e+02  
4.42827973e+03  671             1.29448270e+01  2.08661468e+02  1.09399734e+02  3.53274600e+01  1.08686287e+02  2.29616398e+02  
4.43250125e+03  911             2.86799770e+01  1.95808078e+02  4.67606737e+02  2.11779490e+01  1.09059286e+02  9.26376177e+02  
4.43946006e+03  448             5.16842000e-01  3.04090942e+02  3.41609260e+01  2.40017430e+01  9.23544820e+01  9.67811855e+02  
4.44121037e+03  272             8.22362400e+00  4.84682924e+02  5.58990250e+01  1.97301040e+01  1.31834485e+02  -1.23012572e+02 
