Fit             Iteration       K1              K2              alpha           
1.98378200e+00  gen10perm43     9.05289000e-01  1.35715396e+03  9.53202000e-01  
1.98418100e+00  gen7perm25      1.38388000e-01  1.43381420e+03  8.69897000e-01  
1.99415800e+00  gen4perm25      1.26105820e+01  1.27608923e+03  1.57693600e+00  
1.99909300e+00  gen10perm25     9.91236000e-01  1.35715396e+03  9.53202000e-01  
2.00426300e+00  gen3perm25      1.03350000e-02  8.10551510e+01  1.14463700e+00  
2.00579300e+00  gen10perm37     9.91236000e-01  1.57973638e+02  9.53202000e-01  
2.00643400e+00  gen7perm37      1.38388000e-01  2.86475850e+03  1.19820500e+00  
2.00707000e+00  gen8perm37      1.38388000e-01  1.57973638e+02  1.33205000e+00  
2.01246300e+00  gen1perm37      2.13254000e-01  1.11525790e+03  1.31175300e+00  
2.01471500e+00  gen4perm37      1.38388000e-01  2.25384644e+02  1.40829400e+00  
2.01543000e+00  gen3perm37      3.46920000e-02  3.84894288e+03  1.27861200e+00  
2.01848100e+00  gen6perm37      5.69276000e-01  2.86475850e+03  1.22652700e+00  
2.02953400e+00  gen9perm37      9.91236000e-01  1.57973638e+02  9.53202000e-01  
2.02975200e+00  gen5perm37      5.80741000e-01  6.20269277e+02  1.33205000e+00  
2.03889800e+00  gen2perm37      2.03307300e+00  7.53384720e+01  1.39969600e+00  
2.05355100e+00  gen1perm27      5.26700000e-03  1.71599300e+00  5.64629000e-01  
2.06595900e+00  gen2perm27      1.52694000e-01  1.33691035e+03  8.62467000e-01  
2.07089600e+00  gen6perm27      9.39869000e-01  1.43381420e+03  8.69897000e-01  
2.08374800e+00  gen7perm22      9.91236000e-01  1.43381420e+03  1.31112400e+00  
2.08962600e+00  gen3perm22      2.75944000e-01  9.36590530e+01  6.29730000e-01  
2.09219200e+00  gen1perm22      2.97210000e-02  8.43895875e+03  1.21452000e+00  
2.09300100e+00  gen8perm22      9.39869000e-01  1.57973638e+02  7.37998000e-01  
2.09647700e+00  gen9perm22      9.76992000e-01  1.57973638e+02  9.53202000e-01  
2.09800400e+00  gen6perm22      9.91236000e-01  1.43381420e+03  9.53202000e-01  
2.10062000e+00  gen4perm22      9.39869000e-01  1.02464270e+02  1.33205000e+00  
2.10421500e+00  gen10perm22     9.05289000e-01  1.57973638e+02  9.53202000e-01  
2.10757800e+00  gen2perm22      4.59754000e-01  2.82638315e+03  9.43842000e-01  
2.11091100e+00  gen9perm27      9.76992000e-01  1.57973638e+02  9.53202000e-01  
2.12066200e+00  gen3perm27      5.80741000e-01  3.53946722e+03  9.43842000e-01  
2.12356000e+00  gen5perm22      7.79200000e-03  1.43381420e+03  9.53202000e-01  
2.12654800e+00  gen7perm27      9.91236000e-01  1.15748338e+03  9.53202000e-01  
2.14669700e+00  gen5perm27      7.79200000e-03  6.20269277e+02  1.39898900e+00  
2.15377900e+00  gen4perm27      7.79200000e-03  1.02464270e+02  1.34603300e+00  
2.16347600e+00  gen9perm19      9.91236000e-01  1.43381420e+03  1.33205000e+00  
2.16646600e+00  gen5perm19      7.79200000e-03  3.31035123e+03  1.39898900e+00  
2.17035000e+00  gen6perm19      7.79200000e-03  2.86475850e+03  8.69897000e-01  
2.17110900e+00  gen10perm19     9.91236000e-01  1.35715396e+03  9.53202000e-01  
2.17426700e+00  gen4perm19      5.80741000e-01  1.41213801e+02  8.62467000e-01  
2.18993200e+00  gen3perm19      5.80741000e-01  3.53946722e+03  1.29328700e+00  
2.19619200e+00  gen7perm19      9.91236000e-01  1.43381420e+03  8.69897000e-01  
2.19902200e+00  gen8perm19      8.89014000e-01  1.57973638e+02  1.33205000e+00  
2.19905200e+00  gen10perm27     9.91236000e-01  1.35715396e+03  9.53202000e-01  
2.20902800e+00  gen4perm31      9.91236000e-01  1.43381420e+03  1.33205000e+00  
2.21221900e+00  gen2perm19      9.39869000e-01  8.10551510e+01  1.31565000e+00  
2.21401400e+00  gen1perm19      1.44290000e-02  2.79778960e+03  1.20394700e+00  
2.21502300e+00  gen5perm28      1.38388000e-01  1.87903873e+02  1.62314900e+00  
2.21634200e+00  gen10perm28     8.98074000e-01  1.35715396e+03  9.53202000e-01  
2.22522500e+00  gen8perm27      1.38388000e-01  1.43381420e+03  9.53202000e-01  
2.22538300e+00  gen2perm28      1.93406000e-01  3.59669791e+02  1.02165800e+00  
2.23619600e+00  gen9perm28      8.25542000e-01  1.57973638e+02  9.53202000e-01  
2.23631300e+00  gen8perm32      9.39869000e-01  1.57973638e+02  1.55854100e+00  
2.23643200e+00  gen4perm28      7.79200000e-03  6.20269277e+02  9.53202000e-01  
2.23691300e+00  gen6perm28      5.80741000e-01  1.43381420e+03  1.11058800e+00  
2.23746500e+00  gen1perm28      1.15951000e-01  6.20269277e+02  1.39898900e+00  
2.24272800e+00  gen10perm32     9.91236000e-01  1.43381420e+03  9.53202000e-01  
2.24370100e+00  gen8perm28      9.91236000e-01  1.23443437e+03  1.33205000e+00  
2.24654800e+00  gen10perm31     8.98074000e-01  1.35715396e+03  8.60621000e-01  
2.24894100e+00  gen7perm28      1.38388000e-01  2.86475850e+03  1.33205000e+00  
2.25421200e+00  gen3perm28      4.23058000e-01  2.82638315e+03  1.14463700e+00  
2.25453200e+00  gen3perm31      8.58144000e-01  3.53946722e+03  1.27861200e+00  
2.26945900e+00  gen6perm31      1.38388000e-01  1.43381420e+03  9.53202000e-01  
2.27274900e+00  gen6perm32      5.80741000e-01  2.86475850e+03  1.11058800e+00  
2.27406100e+00  gen9perm31      9.91236000e-01  1.36052952e+02  1.33205000e+00  
2.27726400e+00  gen4perm32      1.26105820e+01  1.43381420e+03  1.43292200e+00  
2.27960500e+00  gen1perm32      7.79200000e-03  4.03246300e+00  1.16660000e+00  
2.28084600e+00  gen7perm32      1.51233000e-01  1.57973638e+02  8.69897000e-01  
2.28978700e+00  gen2perm32      7.39350000e-02  5.30455337e+02  1.39898900e+00  
2.29822800e+00  gen5perm32      5.80741000e-01  2.86475850e+03  9.53202000e-01  
2.31373000e+00  gen8perm31      1.38388000e-01  1.57973638e+02  7.37998000e-01  
2.32175700e+00  gen1perm31      2.37591940e+01  5.50134127e+02  8.62760000e-01  
2.32214600e+00  gen3perm32      4.93660000e-02  2.82638315e+03  9.43842000e-01  
2.32600500e+00  gen7perm31      1.11844700e+00  1.43381420e+03  9.53202000e-01  
2.32846400e+00  gen5perm31      1.38388000e-01  1.02464270e+02  1.39898900e+00  
2.33152200e+00  gen2perm31      7.14362600e+00  1.67967894e+03  9.93518000e-01  
2.34807500e+00  gen9perm32      9.76992000e-01  1.43381420e+03  9.53202000e-01  
2.34810300e+00  gen3perm9       9.91236000e-01  3.31035123e+03  9.22038000e-01  
2.34850800e+00  gen6perm10      1.38388000e-01  1.43381420e+03  8.69897000e-01  
2.35047900e+00  gen9perm10      9.91236000e-01  1.43381420e+03  9.53202000e-01  
2.35059200e+00  gen8perm10      9.91236000e-01  1.57973638e+02  7.37998000e-01  
2.36212900e+00  gen8perm16      1.38388000e-01  1.57973638e+02  1.33205000e+00  
2.37053300e+00  gen10perm10     9.05289000e-01  1.35715396e+03  1.33205000e+00  
2.37164000e+00  gen1perm9       3.77260000e-02  3.31058914e+02  1.40829400e+00  
2.37366700e+00  gen3perm10      8.58144000e-01  1.67609948e+02  8.62467000e-01  
2.37368900e+00  gen4perm10      5.80741000e-01  6.20269277e+02  1.33205000e+00  
2.37448400e+00  gen1perm10      3.46920000e-02  6.23771431e+02  1.37538200e+00  
2.37475900e+00  gen7perm16      9.39869000e-01  1.43381420e+03  1.33205000e+00  
2.38154000e+00  gen2perm10      7.39350000e-02  5.30455337e+02  1.21796600e+00  
2.38220800e+00  gen5perm10      6.71700000e-03  6.20269277e+02  8.69897000e-01  
2.38227500e+00  gen1perm16      1.03350000e-02  1.02464270e+02  1.29328700e+00  
2.38307600e+00  gen10perm16     8.01861000e-01  1.35715396e+03  1.12303500e+00  
2.38475900e+00  gen4perm9       9.39869000e-01  1.21671437e+02  1.40829400e+00  
2.38556500e+00  gen6perm16      9.39869000e-01  1.67609948e+02  9.53202000e-01  
2.38813300e+00  gen5perm16      5.80741000e-01  3.31035123e+03  1.40829400e+00  
2.38832900e+00  gen4perm16      1.52694000e-01  3.31035123e+03  1.40829400e+00  
2.38882900e+00  gen3perm16      1.52694000e-01  1.67609948e+02  8.00690000e-01  
2.39224500e+00  gen2perm9       1.93406000e-01  1.19452470e+01  1.42236700e+00  
2.39365400e+00  gen10perm9      8.15728000e-01  1.43381420e+03  9.53202000e-01  
2.39507700e+00  gen8perm9       9.39869000e-01  1.48400186e+02  7.37998000e-01  
2.39566800e+00  gen5perm9       6.03571000e-01  1.98445746e+02  1.40829400e+00  
2.39939600e+00  gen9perm16      1.01170100e+00  1.57973638e+02  9.30520000e-01  
2.40162700e+00  gen2perm16      1.95415980e+01  1.67609948e+02  8.62467000e-01  
2.40734700e+00  gen6perm9       7.79200000e-03  2.86475850e+03  1.33205000e+00  
2.41397000e+00  gen7perm9       1.38388000e-01  1.57973638e+02  1.43247600e+00  
2.41626400e+00  gen7perm10      1.38388000e-01  1.43381420e+03  1.33205000e+00  
2.42216400e+00  gen1perm30      5.80900000e-03  1.97935477e+03  1.25225200e+00  
2.42600100e+00  gen9perm9       9.91236000e-01  1.35715396e+03  9.54033000e-01  
2.43332300e+00  gen6perm30      9.91236000e-01  1.67609948e+02  8.69897000e-01  
2.44177400e+00  gen4perm30      5.80741000e-01  2.86475850e+03  9.53202000e-01  
2.44518700e+00  gen8perm30      9.39869000e-01  1.43381420e+03  1.33205000e+00  
2.45283600e+00  gen2perm30      5.80900000e-03  1.97935477e+03  1.25225200e+00  
2.45304500e+00  gen10perm30     9.91236000e-01  1.57973638e+02  9.53202000e-01  
2.45458300e+00  gen3perm30      3.46920000e-02  1.43381420e+03  1.42986800e+00  
2.46251200e+00  gen5perm30      1.52694000e-01  1.98445746e+02  1.40829400e+00  
2.46649800e+00  gen9perm30      1.01170100e+00  1.39123510e+03  7.37998000e-01  
2.48037200e+00  gen7perm30      1.14971200e+00  1.43381420e+03  1.33205000e+00  
2.89341200e+00  gen5perm2       1.38388000e-01  5.35511567e+02  1.39898900e+00  
2.90369000e+00  gen7perm2       9.91236000e-01  1.43381420e+03  9.53202000e-01  
2.90495900e+00  gen8perm2       9.91236000e-01  1.57973638e+02  1.33205000e+00  
2.91685400e+00  gen2perm2       1.93406000e-01  3.53946722e+03  9.22038000e-01  
2.92130200e+00  gen9perm2       9.91236000e-01  1.43381420e+03  1.33205000e+00  
2.95995400e+00  gen4perm2       1.08616000e-01  7.24552600e+00  1.16660000e+00  
2.97048000e+00  gen3perm2       2.58260000e-02  1.43381420e+03  1.04717300e+00  
2.98430700e+00  gen1perm2       1.23535800e+00  6.10455210e+01  7.25872000e-01  
3.00169700e+00  gen6perm2       5.80741000e-01  2.86475850e+03  1.33205000e+00  
3.01652900e+00  gen4perm3       4.23058000e-01  2.82638315e+03  9.43842000e-01  
3.03183700e+00  gen2perm3       1.24874600e+00  3.54813925e+02  1.20368600e+00  
3.04388600e+00  gen8perm3       9.39869000e-01  1.57973638e+02  7.37998000e-01  
3.05607300e+00  gen3perm3       3.46920000e-02  4.03246300e+00  1.37538200e+00  
3.05751800e+00  gen10perm2      9.91236000e-01  1.35715396e+03  9.53202000e-01  
3.06460300e+00  gen5perm3       7.79200000e-03  1.98445746e+02  1.40829400e+00  
3.07040900e+00  gen6perm3       5.80741000e-01  6.20269277e+02  1.11058800e+00  
3.07909100e+00  gen9perm3       9.91236000e-01  1.43381420e+03  1.33205000e+00  
3.08127900e+00  gen1perm3       4.05011600e+00  4.26292253e+03  5.68184000e-01  
3.09911000e+00  gen10perm3      9.05289000e-01  1.35715396e+03  9.53202000e-01  
3.12699100e+00  gen3perm21      1.52694000e-01  1.67609948e+02  8.00690000e-01  
3.12767200e+00  gen7perm21      5.80741000e-01  1.43381420e+03  9.19160000e-01  
3.13489100e+00  gen8perm21      9.39869000e-01  1.23443437e+03  9.53202000e-01  
3.14388100e+00  gen7perm3       1.06799800e+00  1.43381420e+03  1.33205000e+00  
3.16410200e+00  gen9perm21      9.91236000e-01  1.35715396e+03  7.37998000e-01  
3.17138700e+00  gen10perm21     9.87666000e-01  1.35715396e+03  9.53202000e-01  
3.18148900e+00  gen4perm21      1.08616000e-01  1.43381420e+03  1.16660000e+00  
3.18967000e+00  gen6perm21      9.39869000e-01  1.43381420e+03  1.13927000e+00  
3.19673500e+00  gen1perm21      2.43429400e+00  5.59576655e+03  5.36593000e-01  
3.21513600e+00  gen2perm21      2.43429400e+00  4.94616783e+03  7.79636000e-01  
3.24217200e+00  gen5perm21      1.21702900e+00  2.98385539e+03  1.43292200e+00  
4.14509600e+00  gen7perm8       9.91236000e-01  1.43381420e+03  8.69897000e-01  
4.16311400e+00  gen10perm8      9.91236000e-01  1.35715396e+03  9.42054000e-01  
4.16652200e+00  gen8perm8       9.91236000e-01  1.57973638e+02  1.33205000e+00  
4.19166900e+00  gen9perm8       1.01170100e+00  1.87666210e+02  7.29926000e-01  
4.21131300e+00  gen3perm8       1.06123700e+00  1.43381420e+03  8.69897000e-01  
4.22731200e+00  gen4perm8       1.38388000e-01  1.98445746e+02  1.39898900e+00  
4.25788500e+00  gen1perm8       2.00243200e+00  9.36590530e+01  6.29730000e-01  
4.26732400e+00  gen2perm8       3.49397590e+01  3.59669791e+02  1.14463700e+00  
4.27676800e+00  gen6perm8       9.91236000e-01  1.43381420e+03  1.33205000e+00  
4.32205300e+00  gen5perm8       1.38388000e-01  2.86475850e+03  1.33205000e+00  
4.37693900e+00  gen9perm20      1.01170100e+00  1.57973638e+02  9.53202000e-01  
4.38510000e+00  gen3perm20      8.58144000e-01  3.31058914e+02  1.27861200e+00  
4.38559300e+00  gen6perm20      9.91236000e-01  1.67609948e+02  8.69897000e-01  
4.39447900e+00  gen8perm20      9.91236000e-01  1.57973638e+02  7.37998000e-01  
4.40085000e+00  gen7perm20      9.39869000e-01  2.86475850e+03  1.11058800e+00  
4.41182700e+00  gen10perm20     9.05289000e-01  1.35715396e+03  9.53202000e-01  
4.41601500e+00  gen1perm20      8.01383500e+00  7.02939800e+00  7.95246000e-01  
4.43989600e+00  gen4perm20      9.91236000e-01  6.36342700e+00  9.53202000e-01  
4.47179600e+00  gen5perm20      7.79200000e-03  6.20269277e+02  1.40829400e+00  
4.48996600e+00  gen2perm20      1.26650000e-02  7.97742500e+01  5.36593000e-01  
7.38716000e+00  gen5perm23      9.91236000e-01  2.86475850e+03  1.33205000e+00  
7.44506200e+00  gen9perm23      9.91236000e-01  1.43381420e+03  1.33205000e+00  
7.44723000e+00  gen8perm23      1.38388000e-01  1.43381420e+03  1.33205000e+00  
7.45938300e+00  gen3perm23      5.62510000e-02  5.50134127e+02  1.36367400e+00  
7.46069400e+00  gen7perm23      9.91236000e-01  1.43381420e+03  9.53202000e-01  
7.46489800e+00  gen5perm18      1.06123700e+00  6.20269277e+02  1.40829400e+00  
7.47891500e+00  gen4perm23      5.80741000e-01  2.86475850e+03  1.39898900e+00  
7.48755800e+00  gen2perm23      2.75982100e+00  7.47047580e+02  1.15854600e+00  
7.49061600e+00  gen1perm23      2.59302260e+01  5.71355599e+02  5.01927000e-01  
7.50186500e+00  gen10perm23     8.98074000e-01  1.35715396e+03  9.53202000e-01  
7.50400000e+00  gen6perm23      1.38388000e-01  1.67609948e+02  8.69897000e-01  
7.51339700e+00  gen1perm18      3.74414000e-01  1.32458000e+00  5.17361000e-01  
7.53152400e+00  gen4perm18      1.52694000e-01  2.86475850e+03  1.33205000e+00  
7.55346300e+00  gen8perm18      1.14723500e+00  1.57973638e+02  7.37998000e-01  
7.57109800e+00  gen2perm18      1.93406000e-01  3.59669791e+02  1.20252500e+00  
7.57434800e+00  gen6perm18      9.39869000e-01  1.67242693e+02  1.33205000e+00  
7.59324900e+00  gen9perm18      9.76992000e-01  1.57973638e+02  9.53202000e-01  
7.61294600e+00  gen3perm18      1.08616000e-01  6.20269277e+02  1.30633800e+00  
7.63208500e+00  gen7perm18      1.38388000e-01  1.57973638e+02  1.28769900e+00  
7.68983800e+00  gen10perm18     9.31525000e-01  1.52564201e+03  9.53202000e-01  
