Fit             Permutation     K2RT            KD1             kdephos         km1             km2             kphos           
2.08400000e+03  460             -3.76619265e+02 -7.05030000e-02 2.85700514e+02  1.43633000e-01  -8.32130600e+00 2.84243629e+02  
2.08500000e+03  423             -3.68811252e+02 -6.79060000e-02 2.92472068e+02  1.45048000e-01  -8.17065800e+00 2.80297255e+02  
2.08800000e+03  1304            -3.28849069e+02 -5.50310000e-02 2.76642361e+02  1.59585000e-01  -7.62056300e+00 2.80967468e+02  
2.09300000e+03  752             -3.66729164e+02 -6.40940000e-02 2.91907935e+02  1.46251000e-01  -8.04450300e+00 2.77374621e+02  
2.09700000e+03  639             -3.83157623e+02 -7.19320000e-02 2.83348023e+02  1.42762000e-01  -8.34581500e+00 2.85192308e+02  
2.10600000e+03  531             -3.80666939e+02 -7.18490000e-02 2.82190140e+02  1.42899000e-01  -8.39940200e+00 2.86289430e+02  
2.11200000e+03  823             -3.62737504e+02 -6.19130000e-02 2.94031390e+02  1.47358000e-01  -7.98942800e+00 2.75403213e+02  
2.12300000e+03  568             -3.82765253e+02 -7.25470000e-02 2.80370362e+02  1.42519000e-01  -8.43988700e+00 2.87349973e+02  
2.12700000e+03  936             -3.74937885e+02 -6.69820000e-02 2.79386776e+02  1.40996000e-01  -8.40055100e+00 2.87435541e+02  
2.13200000e+03  1064            -3.94353657e+02 -7.60210000e-02 2.84546932e+02  1.36321000e-01  -8.50178300e+00 2.92464991e+02  
2.14900000e+03  1743            -1.00896571e+02 -7.47050000e-02 2.64558428e+02  2.19636000e-01  -5.99326300e+00 3.16824993e+02  
2.15200000e+03  1120            -3.84410534e+02 -7.25850000e-02 3.06570698e+02  1.46412000e-01  -8.24472700e+00 2.80832357e+02  
2.18000000e+03  2508            1.97317804e+03  3.63282941e+02  2.91427111e+03  1.87792977e+02  4.14900000e-03  -2.78112766e+03 
2.18200000e+03  2437            1.95279699e+03  3.58213272e+02  2.87673118e+03  1.89451282e+02  3.81300000e-03  -2.75814260e+03 
2.18600000e+03  2381            1.91348168e+03  3.48433819e+02  2.80431619e+03  1.92650172e+02  3.16500000e-03  -2.71380413e+03 
2.19800000e+03  2324            1.83764198e+03  3.29569134e+02  2.66462680e+03  1.98820870e+02  1.91400000e-03  -2.62827468e+03 
2.22800000e+03  2404            2.48866818e+02  2.54556000e-01  6.85690320e+01  1.44180860e+01  2.40251000e-01  6.29784290e+01  
2.23200000e+03  352             -3.53749501e+02 -6.28970000e-02 3.05534478e+02  1.47778000e-01  -7.88005600e+00 2.72684651e+02  
2.24500000e+03  2253            1.69134628e+03  2.93178927e+02  2.39516425e+03  2.10724222e+02  -4.98000000e-04 -2.46328733e+03 
2.26700000e+03  1007            -3.87895123e+02 -7.24700000e-02 2.73230088e+02  1.36906000e-01  -8.57021300e+00 2.95332876e+02  
2.31600000e+03  2372            8.02155900e+00  -2.63633820e+02 1.15137516e+02  7.45998400e+01  4.56000000e-02  -2.00896801e+02 
2.34300000e+03  1719            4.62345460e+01  -2.79251787e+02 9.20746147e+02  -6.57194000e-01 6.80300000e-03  1.45786193e+03  
2.36400000e+03  2055            2.20073200e+00  3.32074700e+00  1.97215800e+01  4.39221880e+01  2.57891000e-01  -4.05804356e+02 
2.41500000e+03  916             1.18042013e+02  -4.48100000e-02 -9.08174912e+02 8.44630000e-01  1.32306800e+00  1.16658671e+03  
2.42600000e+03  1999            1.96230400e+00  3.14068000e+00  2.14683640e+01  4.12014570e+01  2.33521000e-01  -3.10904933e+02 
2.43000000e+03  2310            1.89854800e+00  3.34989300e+00  1.99492260e+01  4.19334230e+01  2.56290000e-01  -3.61821070e+02 
2.43900000e+03  2239            2.27820800e+00  3.46195700e+00  1.84656510e+01  4.47342420e+01  2.73219000e-01  -4.36994619e+02 
2.47300000e+03  2126            2.32433300e+00  3.41409400e+00  1.88160470e+01  4.53326150e+01  2.70525000e-01  -4.55000221e+02 
2.47900000e+03  2392            3.52637459e+02  3.74635000e-01  9.33989900e+00  2.73954210e+01  9.22800000e-03  1.09921440e+01  
2.52900000e+03  2405            -1.49733600e+00 3.29760000e-02  2.12359000e+00  -3.69177445e+02 -7.47820000e-02 3.11513795e+02  
2.53900000e+03  399             -2.24846210e+01 -4.24143520e+01 1.98284764e+02  -6.38855800e+00 5.83100000e-03  2.42803088e+02  
2.55200000e+03  2297            -8.34604400e+00 3.76080000e-02  2.91771620e+01  1.37588570e+01  2.13600000e-02  1.02027538e+02  
2.55200000e+03  2391            -1.72004100e+00 -4.52504560e+01 -1.08770735e+04 -1.64803244e+03 -1.33747152e+03 8.72012329e+04  
2.55300000e+03  2183            2.38840800e+00  3.46248500e+00  1.83466190e+01  4.60637800e+01  2.77074000e-01  -4.80503359e+02 
2.56200000e+03  1475            2.50936700e+00  2.79901000e-01  5.67129000e-01  2.84848300e+00  3.32920000e-02  3.68836220e+01  
2.57700000e+03  61              5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  131             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  181             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  261             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  332             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  363             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  434             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  471             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  542             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  579             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  650             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  707             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  763             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  834             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  891             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  947             5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1018            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1075            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1131            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1202            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1259            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1315            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1386            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1443            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1499            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1570            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1627            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1683            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1754            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1811            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1867            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1938            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  1995            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2051            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2122            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2179            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2235            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2306            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2363            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2419            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.57700000e+03  2490            5.13190000e-02  7.11481255e+02  1.60900000e-03  6.55862875e+02  1.66888200e+00  1.29113000e-01  
2.59200000e+03  2308            -4.09789700e+00 4.82460000e-02  1.42520620e+01  -1.93154040e+01 3.36950000e-02  1.28524572e+02  
2.60000000e+03  1340            9.41215020e+01  -2.87960000e-02 1.10836362e+03  6.47172000e-01  1.32136300e+00  1.00436225e+03  
2.61200000e+03  1708            -1.51349853e+03 -8.63300000e-03 2.79914469e+03  2.51649700e+00  1.56411800e+00  2.21403379e+03  
2.63300000e+03  2494            2.59918200e+00  3.04929600e+00  1.94327580e+01  4.31209510e+01  2.33843000e-01  -4.04079586e+02 
2.63400000e+03  818             1.41456600e+00  -1.46767070e+01 4.39950500e+00  -5.29538200e+00 2.43772000e-01  4.85630213e+02  
2.64000000e+03  2099            1.77458800e+00  2.25102000e-01  3.42520900e+00  -1.37674338e+03 2.88020000e-02  1.39027673e+03  
2.65700000e+03  1191            -3.55182008e+02 -6.41390000e-02 3.23646253e+02  1.60532000e-01  -7.68842000e+00 2.62140316e+02  
2.67700000e+03  1726            7.42571000e-01  -6.99463310e+01 3.58409900e+00  1.79476910e+01  -2.47014900e+00 2.85126025e+02  
2.70000000e+03  2423            1.78139300e+00  2.94649200e+00  2.33918360e+01  3.88459050e+01  2.04901000e-01  -3.03275573e+02 
2.70200000e+03  1982            7.50795000e-01  -7.05329180e+01 3.71747000e+00  1.84701500e+01  -2.66635000e+00 2.93607820e+02  
2.72800000e+03  2197            1.40914008e+03  2.22981773e+02  1.87536771e+03  2.33685933e+02  -5.15100000e-03 -2.14502472e+03 
2.78100000e+03  2313            -3.16653500e+00 1.31693000e-01  1.63811710e+01  -2.05031030e+01 -3.72340000e-02 6.49321223e+02  
2.79800000e+03  1798            7.89334000e-01  -7.57414320e+01 3.79183900e+00  1.89384900e+01  -2.77031600e+00 2.96818177e+02  
2.82100000e+03  1248            -3.29315389e+02 -5.56600000e-02 3.20367390e+02  1.65133000e-01  -7.31817600e+00 2.52870650e+02  
2.82400000e+03  2088            -5.24768900e+00 -1.12215808e+02 -1.06207900e+02 3.69304100e+00  2.95119800e+00  1.98017775e+02  
2.84500000e+03  2418            -9.42497200e+00 -5.60705450e+01 3.48730830e+01  -5.18391957e+02 2.13350000e-02  1.19534526e+02  
2.87800000e+03  2278            6.73660000e-01  -6.40587490e+01 3.26320900e+00  1.60905930e+01  -2.01022700e+00 2.67035200e+02  
2.89500000e+03  321             -3.24695199e+02 -5.32340000e-02 3.30732025e+02  1.53045000e-01  -7.31948200e+00 2.57999845e+02  
2.90600000e+03  1976            -3.55794200e+00 -1.10035963e+02 3.04173620e+01  -5.31813000e-01 5.86276700e+00  1.33798523e+02  
2.91600000e+03  1910            8.13576000e-01  -7.87456130e+01 3.89953100e+00  1.94521200e+01  -2.92592200e+00 3.02879389e+02  
2.93200000e+03  1560            4.88035813e+04  -1.53721600e+00 -1.06027809e+04 -1.84200800e+00 -5.12911030e+01 -7.63700895e+03 
2.94700000e+03  2475            -3.59076820e+01 -9.46530000e-02 3.23028510e+01  9.56441400e+00  -3.95900000e-02 5.74367690e+01  
2.95300000e+03  2271            1.48004084e+03  1.94786850e+03  2.33778993e+03  3.07899540e+01  1.03260000e-02  -1.80261677e+03 
3.02400000e+03  1792            -7.15186300e+00 -1.13805515e+02 -1.38463729e+02 9.20009600e+00  9.29821000e-01  2.12127866e+02  
3.03800000e+03  1614            6.52365000e-01  -5.87675110e+01 3.18336600e+00  1.60364280e+01  -1.89112400e+00 2.62571721e+02  
3.04400000e+03  2489            -1.15641660e+01 -7.77058140e+01 3.89040680e+01  -6.25069599e+02 2.37400000e-02  1.18289463e+02  
3.05200000e+03  64              5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  128             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  178             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  258             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  329             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  360             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  431             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  468             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  539             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  576             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  647             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  704             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  760             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  831             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  888             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  944             5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1015            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1072            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1128            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1199            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1256            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1312            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1383            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1440            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1496            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1567            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1624            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1680            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1751            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1808            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1864            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1935            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  1992            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2048            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2119            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2176            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2232            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2303            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2360            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2416            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.05200000e+03  2487            5.44700000e-03  3.78734140e+01  1.54700000e-03  8.91493170e+01  1.04979830e+01  1.09577200e+00  
3.06300000e+03  2367            1.60107000e+00  3.08977200e+00  2.22496360e+01  3.93991570e+01  2.20918000e-01  -2.82936733e+02 
3.07900000e+03  32              1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  145             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  202             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  300             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  384             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  455             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  492             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  563             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  600             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
3.07900000e+03  671             1.17388900e+00  2.19975000e-01  7.69180000e-02  2.12280000e-01  1.21459000e+00  1.50028000e-01  
