Fit             Permutation     K2RT            KD1             kdephos         km1             km2             kphos           
9.03200000e+03  gen13perm8      1.29787000e+00  -5.41479364e+02 -5.72964340e+01 9.89999000e-01  4.64613340e+02  4.30114040e+01  
9.11200000e+03  gen25perm8      -2.48666000e+00 -5.14691736e+03 -7.73175086e+02 2.10713900e+01  1.60103912e+02  5.91415925e+02  
9.21500000e+03  gen15perm4      1.40649408e+02  -5.71090720e+01 2.02125187e+02  -1.34429413e+02 -4.20677455e+02 6.34821610e+01  
9.37500000e+03  gen35perm3      1.81784907e+04  -1.58767586e+03 6.05840546e+03  -2.33993767e+03 -5.19047708e+04 -1.72184275e+03 
9.46000000e+03  gen23perm5      1.42415000e-01  -1.56654952e+02 2.70214620e+01  -4.06391000e-01 -4.29739974e+03 8.18848628e+02  
9.52200000e+03  gen14perm8      8.87221000e-01  -1.24174860e+02 -2.34687720e+01 3.91933000e-01  2.19661760e+02  1.92150370e+01  
9.54400000e+03  gen40perm7      8.65347750e+01  8.28881330e+03  1.86455922e+03  7.80871000e-01  6.47474416e+04  5.62808699e+03  
9.56100000e+03  gen27perm5      -1.58130130e+01 4.54952790e+01  -3.38751085e+02 -3.38584400e+00 -3.35321561e+03 -1.23768379e+03 
9.84200000e+03  gen39perm8      -8.20778510e+01 -2.88441548e+04 -1.80159204e+04 4.62645342e+02  8.45696318e+03  9.85729986e+03  
9.87700000e+03  gen30perm8      -1.02921315e+02 2.54365633e+04  3.72903868e+03  1.03896120e+01  -1.01638105e+04 -1.75995053e+03 
1.00030000e+04  gen37perm7      -8.37219740e+01 -4.21490036e+03 -1.07558554e+03 6.34069000e-01  -1.60068446e+05 -3.56885016e+03 
1.00270000e+04  gen2perm3       1.75607559e+02  3.37775000e-01  -1.82791600e+00 2.36037020e+01  2.59080221e+02  4.94392000e-01  
1.00950000e+04  gen11perm7      6.21540000e-02  -1.73980110e+01 2.09218100e+00  5.91472000e-01  2.15370230e+01  1.59563720e+01  
1.01050000e+04  gen25perm1      2.49601850e+01  -4.98428164e+03 -2.23759425e+02 -8.49546854e+03 4.05892045e+04  8.04963394e+02  
1.01420000e+04  gen22perm1      -1.18874220e+01 1.46743836e+03  6.95334010e+01  5.35701012e+03  -1.43786069e+04 -2.82170345e+02 
1.03710000e+04  gen23perm7      -5.47839000e+00 -2.13680689e+02 -3.03685230e+01 7.07195000e-01  -6.03943592e+03 -1.49079964e+02 
1.04380000e+04  gen22perm7      -4.81583500e+00 -1.04772733e+02 -1.98046790e+01 7.13403000e-01  -2.48093465e+03 -1.01460672e+02 
1.05520000e+04  gen34perm7      2.78462050e+01  1.29426124e+03  3.27441511e+02  7.56724000e-01  4.39041222e+04  1.29876564e+03  
1.05870000e+04  gen36perm7      -3.53776310e+01 -2.49810993e+03 -5.70774899e+02 7.41634000e-01  -9.00991550e+04 -2.24808146e+03 
1.06270000e+04  gen30perm7      -1.27307510e+01 -5.52658300e+02 -2.27126445e+02 7.10409000e-01  -2.88760820e+04 -9.95571901e+02 
1.08980000e+04  gen13perm5      -4.96290000e-02 6.64733000e+00  -1.41262300e+00 6.65756000e-01  -6.64707200e+00 -3.63022210e+01 
1.10070000e+04  gen16perm9      4.97099200e+00  -4.70291255e+03 6.31114810e+01  6.17547400e+00  1.41875971e+04  -3.65432829e+02 
1.10420000e+04  gen0perm7       2.56290000e-01  7.58737810e+01  8.99566500e+00  9.96281000e-01  6.33477280e+02  1.13901090e+01  
1.10420000e+04  gen1perm7       2.56290000e-01  7.58737810e+01  8.99566500e+00  9.96281000e-01  6.33477280e+02  1.13901090e+01  
1.10480000e+04  gen24perm7      -4.39768400e+00 -1.48129462e+02 -1.56900890e+01 7.05218000e-01  -7.13873797e+03 -9.01472980e+01 
1.10980000e+04  gen31perm1      -4.19007720e+01 -2.67735329e+04 -5.65842274e+02 4.51191904e+04  2.52330429e+05  1.70594950e+03  
1.11130000e+04  gen33perm2      4.14897220e+01  1.52975542e+03  -1.14508568e+03 -3.25694537e+05 -1.87375046e+06 -4.63631479e+03 
1.12810000e+04  gen3perm7       -3.09924000e-01 -1.02358880e+01 -4.17184900e+00 6.11074000e-01  2.00718680e+01  -4.94887400e+00 
1.13070000e+04  gen33perm8      4.75138880e+01  -4.83182995e+04 -6.54287111e+03 7.18968200e+01  8.32989131e+03  5.72190383e+03  
1.14570000e+04  gen16perm1      -3.06087000e-01 4.05671660e+01  1.83897490e+01  2.19237435e+03  -1.66407402e+03 -1.87889690e+01 
1.15300000e+04  gen28perm8      3.69802200e+01  4.27959621e+03  3.48841646e+02  -5.42155330e+01 5.87928240e+02  -1.65224830e+03 
1.16240000e+04  gen8perm4       7.72831500e+00  -9.89561800e+00 1.58710934e+02  1.01686087e+02  -3.35583737e+02 4.28586030e+01  
1.16790000e+04  gen16perm2      3.72012500e+00  -4.09749560e+01 2.02178330e+01  5.00949026e+03  1.17563623e+04  -1.34713437e+02 
1.18090000e+04  gen44perm1      -2.58840614e+03 5.04547443e+04  3.73317694e+04  4.43786070e+06  8.63331990e+06  -5.26505637e+04 
1.18300000e+04  gen9perm2       1.28883600e+00  -7.04020900e+00 4.17245900e+00  1.18260516e+03  1.48698394e+03  -4.16661810e+01 
1.18510000e+04  gen38perm1      8.24590440e+02  -2.91751268e+04 -7.81991748e+02 7.29462626e+04  1.99231358e+06  2.12235066e+03  
1.19410000e+04  gen29perm1      -1.20722253e+02 1.22383380e+04  8.27685568e+02  5.94390745e+04  -1.56267344e+05 -3.28763319e+03 
1.19600000e+04  gen16perm5      2.03853300e+00  -5.54042120e+01 1.81002080e+01  2.07003000e-01  -4.48543590e+02 1.68472688e+02  
1.22910000e+04  gen0perm2       2.55000000e-03  2.05630000e-02  7.24100000e-03  1.76890719e+02  1.21789800e+00  1.81559333e+02  
1.22910000e+04  gen1perm2       2.55000000e-03  2.05630000e-02  7.24100000e-03  1.76890719e+02  1.21789800e+00  1.81559333e+02  
1.23320000e+04  gen28perm5      -3.70084600e+01 -5.97447583e+02 -4.35722922e+02 -1.00462960e+01 -4.11844545e+04 2.21809301e+03  
1.24130000e+04  gen29perm7      -1.03516260e+01 -3.00742108e+02 -1.30498286e+02 7.25988000e-01  -1.67570523e+04 -7.95094299e+02 
1.24460000e+04  gen5perm2       1.19990000e-02  -4.43000000e-04 1.29500000e-02  -2.03122246e+02 2.47980967e+02  7.52333500e+00  
1.25160000e+04  gen20perm5      -1.47066800e+00 3.56046740e+01  -7.65972400e+00 7.14829000e-01  1.13254120e+02  -1.05547544e+02 
1.26430000e+04  gen34perm8      9.37079950e+01  -3.80353338e+04 -5.54694344e+03 -2.37238360e+01 1.19383208e+04  -2.08862284e+03 
1.27900000e+04  gen12perm7      2.19858000e-01  -2.07881700e+01 3.16682000e-01  5.72881000e-01  8.95252450e+01  1.16211000e+01  
1.29130000e+04  gen27perm1      1.25424630e+01  4.36004511e+03  1.00996208e+02  -2.12702180e+04 -7.77746021e+03 6.43704713e+02  
1.29130000e+04  gen38perm8      -1.83602813e+02 4.29476359e+04  -9.16448966e+02 3.03699441e+02  -1.33542292e+04 -3.50009609e+02 
1.29870000e+04  gen44perm7      -1.58333864e+02 -1.72519480e+04 -9.00465210e+02 -9.13790000e-02 -3.30084654e+05 -4.06868303e+03 
1.30240000e+04  gen26perm1      3.93285430e+01  -2.95607226e+03 -2.27631622e+02 -1.99338446e+04 4.42118629e+04  1.29177067e+03  
1.32540000e+04  gen23perm1      -1.59317490e+01 8.59682102e+02  5.04923400e+01  7.68608369e+03  -9.88741205e+03 -3.35435419e+02 
1.32860000e+04  gen10perm1      7.59244000e-01  6.82174690e+01  3.02092100e+00  -7.20888701e+02 2.06042285e+03  5.14564570e+01  
1.33110000e+04  gen13perm2      -1.66626400e+00 -2.42253600e+00 -5.72763300e+00 -2.42844423e+03 -8.61880507e+03 -6.76935850e+01 
1.34470000e+04  gen21perm5      -3.82472200e+00 -4.99233230e+01 -3.82382210e+01 -3.93058000e-01 -3.37015908e+03 3.59097845e+02  
1.35370000e+04  gen14perm1      -2.02474600e+00 1.71948971e+02  2.66376490e+01  2.21548327e+03  -4.55397662e+03 -6.16007800e+00 
1.35570000e+04  gen22perm3      -1.92674149e+03 1.42203977e+02  1.50391820e+03  6.84864542e+02  -9.69331950e+01 1.71690690e+02  
1.38860000e+04  gen42perm8      3.47846800e+02  -2.62733841e+04 2.58265949e+04  -1.39918030e+03 4.95840597e+03  -4.78579469e+03 
1.38870000e+04  gen36perm8      2.40315780e+01  6.07175398e+04  1.63398804e+04  -1.94818794e+02 -1.21475512e+04 -1.16006262e+04 
1.39110000e+04  gen38perm5      2.33386366e+02  8.84197819e+03  2.86452188e+03  7.91004730e+01  7.08015368e+05  1.71135469e+04  
1.39780000e+04  gen31perm5      8.38345710e+01  5.30201782e+02  5.25489618e+02  1.62019980e+01  8.43016496e+04  -3.49278242e+03 
1.39850000e+04  gen17perm3      -8.99597061e+02 1.63137037e+02  -1.25216110e+03 5.34785028e+02  1.00038567e+03  1.25479003e+02  
1.40120000e+04  gen13perm7      1.41997700e+00  4.14878000e-01  1.00734600e+00  5.69706000e-01  5.09006760e+02  1.49252330e+01  
1.41750000e+04  gen45perm7      -1.18970811e+02 -7.27735189e+03 -1.79310184e+03 -6.14909000e-01 -5.82839578e+05 1.20991577e+04  
1.42410000e+04  gen33perm1      2.63836375e+02  -2.30219505e+04 -1.42965064e+03 -2.57731632e+05 1.85774345e+05  7.13380814e+03  
1.43060000e+04  gen42perm7      4.24967030e+01  1.46511950e+03  1.27032073e+03  1.18018800e+00  2.66938347e+05  -9.90544529e+03 
1.44490000e+04  gen19perm2      6.14208000e-01  1.12627919e+02  -3.08948910e+01 -2.42728644e+04 -3.28325164e+04 7.72461154e+02  
1.45060000e+04  gen24perm1      3.94394000e-01  -2.27776037e+03 -1.03744510e+02 4.85805620e+03  9.98818658e+03  -3.88407840e+01 
1.45340000e+04  gen33perm7      2.00592940e+01  1.41973075e+03  2.76137240e+02  7.21599000e-01  2.90092885e+04  2.49298222e+03  
1.45670000e+04  gen39perm7      -6.54478600e+00 3.59459994e+03  3.44702253e+02  5.31392000e-01  -6.69858441e+04 4.12120489e+03  
1.46530000e+04  gen9perm3       -1.37693770e+01 1.31013250e+01  -1.53208984e+02 -2.54599690e+01 2.64125698e+02  1.52329760e+01  
1.47210000e+04  gen32perm1      1.12428405e+02  -3.92799734e+04 -1.30552564e+03 -1.35240131e+05 4.49615157e+05  5.57238946e+03  
1.47770000e+04  gen47perm7      2.59252632e+02  2.83217055e+04  1.78519878e+03  1.62416200e+00  7.51997538e+05  9.26124457e+03  
1.48090000e+04  gen10perm3      -7.05723641e+02 4.54666940e+01  -4.99305715e+02 -3.42845467e+02 6.48053398e+02  3.61376830e+01  
1.48230000e+04  gen48perm7      3.71858574e+02  1.82046408e+04  3.22752428e+03  3.00125600e+00  1.73008891e+06  -2.01588664e+04 
1.48950000e+04  gen17perm8      -7.96999000e-01 8.96964745e+02  1.18621921e+02  1.69939400e+00  2.71806005e+02  2.52029150e+01  
1.49000000e+04  gen25perm5      1.61034360e+01  2.18384469e+02  1.76542997e+02  5.29998600e+00  1.25334376e+04  -1.72805220e+03 
1.49020000e+04  gen44perm5      -7.56299906e+02 3.02226551e+02  4.16770531e+04  7.86373890e+01  2.94749031e+06  3.19427574e+05  
1.49330000e+04  gen3perm4       -1.82029540e+01 -6.04000000e-04 9.74848210e+01  -4.32655450e+01 3.06527826e+02  -8.19972300e+00 
1.49470000e+04  gen5perm3       -2.55920492e+02 -3.18123000e-01 -3.62023390e+01 -4.03671890e+01 3.01873721e+02  2.51862400e+00  
1.49520000e+04  gen19perm9      2.46723800e+00  -1.48030428e+04 -1.20113568e+02 7.65413000e+00  -1.50234251e+03 -4.30971597e+03 
1.49560000e+04  gen23perm3      -5.56342706e+03 3.62156381e+02  -6.38632885e+03 1.08418637e+03  3.90222886e+03  4.20980118e+02  
1.49950000e+04  gen10perm2      1.16959800e+00  2.20997630e+01  5.30418900e+00  3.95510047e+02  3.78560501e+03  1.09676247e+02  
1.50150000e+04  gen11perm3      -9.80624365e+02 4.37817250e+01  -5.18827788e+02 -4.77187513e+02 8.28640785e+02  3.37812090e+01  
1.50970000e+04  gen9perm4       -4.09824830e+01 3.01010200e+00  6.72186625e+02  1.57130917e+02  5.07271742e+02  4.79890410e+01  
1.51030000e+04  gen7perm4       1.21354950e+01  -1.14444740e+01 -2.26201064e+02 -7.39576200e+00 -2.08531151e+02 1.85185140e+01  
1.51290000e+04  gen19perm7      -2.05513100e+00 2.92407450e+01  -2.58112400e+00 7.17129000e-01  -3.00554844e+02 4.53096140e+01  
1.51330000e+04  gen11perm4      -1.01703979e+02 1.79288660e+01  1.13337962e+02  1.16645930e+01  1.48074790e+03  -7.46056300e+00 
1.52410000e+04  gen16perm3      5.89773764e+02  7.63896430e+01  -8.73343767e+02 7.86324225e+02  -4.38932918e+02 5.09729470e+01  
1.53580000e+04  gen15perm5      1.19120800e+00  -3.69011970e+01 4.71070100e+00  2.89491000e-01  -6.96107885e+02 1.12682779e+02  
1.54160000e+04  gen6perm5       -2.40630000e-02 -8.52724000e+00 -1.98168700e+00 6.75419000e-01  2.46935006e+02  -4.65884800e+00 
1.54210000e+04  gen41perm5      -3.98739902e+02 -4.84082733e+03 -9.66888966e+03 -1.11570026e+02 -1.86100310e+06 -8.55125454e+04 
1.54450000e+04  gen17perm2      4.62517700e+00  -2.90859400e+00 2.59250110e+01  -7.32960198e+03 1.91212034e+04  3.73539391e+02  
1.54590000e+04  gen22perm5      -5.09178700e+00 -1.29090193e+02 -5.36326310e+01 -1.34795000e+00 -5.51454475e+03 7.72325761e+02  
1.54860000e+04  gen16perm8      -6.24370000e-01 1.05892607e+03  1.07183028e+02  -2.32841000e-01 -2.58572244e+02 -1.87333680e+01 
1.54970000e+04  gen21perm2      -3.50301400e+00 -1.17967732e+02 -7.55070850e+01 6.31278301e+03  -1.91032065e+04 -1.20346545e+03 
1.54980000e+04  gen32perm3      -1.17254080e+04 4.97181178e+02  -8.73388752e+03 -5.90975199e+03 1.92392058e+04  -4.24126986e+02 
1.55020000e+04  gen14perm3      1.27276940e+03  -1.30465274e+02 8.95657823e+02  3.49751305e+02  -5.51806864e+02 -4.41040760e+01 
1.55070000e+04  gen8perm1       -2.76028000e-01 7.16157130e+01  1.00770600e+01  2.98016064e+02  -1.09440248e+03 2.74036300e+00  
1.55730000e+04  gen30perm1      -9.74330350e+01 -1.10802270e+03 2.18397675e+02  8.12125884e+04  -3.07992410e+04 -2.16357786e+03 
1.55760000e+04  gen18perm4      -3.75397142e+02 2.09895154e+02  1.23249276e+03  1.75849036e+02  8.15465080e+03  -5.93031890e+01 
1.55800000e+04  gen32perm7      4.85764600e+00  5.87040060e+02  7.82741780e+01  7.01991000e-01  -4.03518174e+02 2.05229963e+03  
1.55830000e+04  gen12perm9      -6.36356000e-01 -3.37972994e+03 -1.43212750e+01 5.05943000e-01  -2.84010887e+03 -5.96792112e+02 
1.56370000e+04  gen34perm1      1.56416441e+02  9.58819651e+03  -7.75671332e+02 -3.10337874e+05 -6.34712019e+05 7.02957877e+03  
1.57500000e+04  gen36perm2      -1.36566846e+02 -1.14988993e+03 1.79784321e+03  1.39641321e+06  2.80456485e+06  1.84799421e+04  
1.57770000e+04  gen47perm5      1.23815454e+03  4.82437407e+02  -1.25907835e+05 3.00000059e+02  -7.14109754e+06 -1.23435206e+06 
1.57910000e+04  gen5perm4       -2.68904600e+01 -6.97150000e-02 -1.95266424e+02 -1.04653122e+02 7.36367138e+02  -9.33180300e+00 
1.58060000e+04  gen39perm3      -6.85941258e+02 5.98075192e+03  2.51954973e+05  -1.98188980e+04 6.78763615e+04  -1.15049332e+04 
1.58210000e+04  gen19perm4      -3.13301070e+02 1.06333900e+01  -2.61694508e+03 -2.19279333e+03 -5.71110460e+02 -1.05686952e+02 
1.58580000e+04  gen37perm5      4.70553100e+01  -8.46510984e+02 3.14197908e+03  1.26998610e+01  1.23137324e+05  3.73135025e+04  
1.58710000e+04  gen26perm3      3.59882783e+03  -3.66159381e+02 1.73510079e+04  -2.11936926e+03 -9.64067055e+03 -6.47521414e+02 
1.58810000e+04  gen11perm2      2.76305000e-01  3.52058220e+01  2.62784800e+00  -1.88320288e+03 3.21781189e+03  1.72010092e+02  
1.58950000e+04  gen24perm3      -6.78961341e+03 3.37118787e+02  -1.27279227e+04 6.57129367e+02  5.40550350e+03  4.63234759e+02  
1.59000000e+04  gen32perm4      -3.32260021e+03 3.36556330e+03  -1.86378632e+04 -1.57765193e+04 2.09827143e+05  -7.20939938e+02 
1.59170000e+04  gen43perm5      -9.65174079e+02 -1.43482462e+04 3.43996269e+04  -8.89138470e+01 -9.64826730e+05 2.97649590e+05  
1.59400000e+04  gen10perm4      -9.41889540e+01 1.44620130e+01  6.62450768e+02  1.35256752e+02  1.16412322e+03  2.54548790e+01  
1.59430000e+04  gen16perm4      7.01235670e+01  2.42223900e+01  1.95934652e+03  5.92793001e+02  4.13055958e+03  7.64726750e+01  
1.59720000e+04  gen12perm3      -5.71881710e+01 -1.01482910e+01 4.13875998e+02  -2.56304760e+02 8.12551091e+02  1.59594370e+01  
1.60110000e+04  gen12perm4      -6.17918090e+01 -7.75600000e-01 -7.39654764e+02 -2.43396342e+02 5.38020627e+02  -2.73795000e+01 
1.60130000e+04  gen8perm2       8.31037000e-01  -2.46726650e+01 2.81964400e+00  1.08115468e+03  -7.55291486e+02 -9.93335200e+01 
