Fit             Permutation     K2RT            KD1             kdephos         km1             km2             kphos           
1.83430000e+04  gen18perm3      1.92408564e+04  2.81723931e+04  -1.86981857e+05 2.20832648e+06  -5.07070527e+04 -1.69029782e+03 
1.84580000e+04  gen20perm3      -3.89690895e+03 -2.62325647e+04 3.23098166e+05  -2.90781801e+06 1.15315651e+05  -3.31718398e+02 
1.85330000e+04  gen15perm4      1.87217924e+04  9.64855913e+03  6.58928455e+02  -3.72367356e+04 -1.25663409e+04 2.43902525e+04  
1.85340000e+04  gen12perm4      -1.45193932e+03 -2.22226348e+03 -1.95495790e+01 2.90799509e+04  4.64228854e+03  -1.01710001e+03 
1.85890000e+04  gen25perm10     5.07363600e+05  -7.94923953e+04 2.88912348e+04  -5.60184823e+06 -2.06154857e+05 -5.24309674e+03 
1.86490000e+04  gen34perm2      -4.13017747e+07 -3.55444079e+04 -8.65922488e+06 -7.26926837e+09 9.39623377e+07  1.51326960e+05  
1.87300000e+04  gen27perm2      7.66397997e+05  -3.87069734e+04 -3.08678924e+05 -1.37664334e+08 3.66815645e+06  7.16342693e+03  
1.87410000e+04  gen20perm9      4.10956364e+04  -3.00909691e+04 4.49615790e+04  -1.12045415e+07 4.15490090e+05  -5.16441710e+01 
1.87530000e+04  gen17perm4      -1.06990086e+05 -1.56389794e+04 -1.56592869e+03 5.28250669e+03  -4.48632739e+04 -5.23386043e+04 
1.88030000e+04  gen17perm1      -5.98084482e+02 7.34561065e+03  -2.26784981e+02 2.00148757e+05  -4.85547243e+04 -1.44527333e+04 
1.88390000e+04  gen26perm2      -2.41123884e+06 3.37540800e+04  -6.25626449e+05 -1.60329251e+07 1.83823726e+06  4.28551311e+03  
1.89030000e+04  gen0perm6       4.14045600e+00  1.57941100e+00  2.16400000e-03  2.23200000e-03  1.76127041e+02  4.68346000e-01  
1.89030000e+04  gen1perm6       4.14045600e+00  1.57941100e+00  2.16400000e-03  2.23200000e-03  1.76127041e+02  4.68346000e-01  
1.89460000e+04  gen10perm1      1.85577628e+02  -1.45108969e+03 1.24168210e+01  8.11829447e+03  -1.87490160e+03 1.79908409e+03  
1.89810000e+04  gen2perm6       3.47829600e+00  1.97242610e+01  2.17800000e-03  3.30507875e+02  2.13659340e+01  6.77907000e-01  
1.89990000e+04  gen6perm1       1.30877020e+01  -1.32564930e+02 -8.99866000e-01 3.38326314e+03  -4.20234310e+01 -3.73968330e+02 
1.90160000e+04  gen24perm7      -3.39131115e+07 3.42076002e+04  9.96658209e+05  1.05973522e+07  2.52402483e+04  -2.38445802e+03 
1.90270000e+04  gen3perm6       1.63299100e+00  7.27520970e+01  2.24400000e-03  8.26753772e+02  -2.44038668e+02 1.15699200e+00  
1.90740000e+04  gen7perm1       -8.68667450e+01 6.40604223e+02  -8.11702100e+00 -2.26147809e+03 2.37992250e+02  3.00320736e+03  
1.90860000e+04  gen4perm6       -4.30647700e+00 1.26065946e+02  2.58000000e-03  1.39758261e+03  -4.59967217e+02 1.45284400e+00  
1.91170000e+04  gen8perm1       -1.84552550e+02 1.65484755e+03  -1.41569960e+01 -1.12724081e+04 2.54942207e+02  6.41973123e+03  
1.91350000e+04  gen9perm1       -2.19612573e+02 1.42697457e+03  -1.24781980e+01 -1.10117195e+04 -4.97351156e+02 6.58773177e+03  
1.91460000e+04  gen16perm4      -3.68677303e+04 4.88720887e+03  8.56598860e+01  -5.57896067e+04 -4.23561199e+04 2.04973835e+04  
1.91660000e+04  gen3perm1       -9.77160000e-02 -1.62063321e+02 1.16400000e-03  2.88555739e+03  -2.56085680e+01 -9.64872180e+01 
1.91700000e+04  gen11perm1      8.14231170e+02  -7.07971523e+03 5.22866770e+01  4.19097563e+04  -2.93962009e+03 -9.78991504e+03 
1.91740000e+04  gen5perm1       1.01921120e+01  -4.77014388e+02 3.04633000e-01  6.20213934e+03  -1.15321920e+02 -1.25818217e+03 
1.91850000e+04  gen2perm1       9.26303000e-01  1.35887680e+01  2.88100000e-03  9.62330479e+02  1.88164870e+01  2.63557135e+02  
1.91870000e+04  gen0perm1       1.05065200e+00  1.10121258e+02  3.93900000e-03  1.20300000e-03  2.85520510e+01  2.68668884e+02  
1.91870000e+04  gen1perm1       1.05065200e+00  1.10121258e+02  3.93900000e-03  1.20300000e-03  2.85520510e+01  2.68668884e+02  
1.91970000e+04  gen4perm1       -2.41793200e+00 -3.30044465e+02 -7.31000000e-04 4.69855285e+03  -8.42588830e+01 -7.49342882e+02 
1.93270000e+04  gen20perm4      3.67440698e+05  2.52922550e+04  3.45738298e+02  1.91355898e+05  2.77297927e+05  -1.09892439e+04 
1.93300000e+04  gen14perm1      -3.27859182e+03 6.55416564e+03  -1.68400230e+01 -1.24558818e+05 7.31211085e+03  3.22414276e+04  
1.94470000e+04  gen12perm1      1.35388672e+03  -1.21162605e+04 8.44205910e+01  7.47857481e+04  -2.35105592e+03 -2.26039701e+04 
1.95310000e+04  gen18perm9      2.31500813e+04  4.09651738e+04  -3.06081209e+04 2.46258948e+06  1.05534334e+03  8.28323750e+01  
1.96990000e+04  gen13perm1      5.93592732e+02  -1.60138766e+04 4.20778060e+01  2.89811874e+04  1.96681456e+03  -1.79003772e+04 
1.97530000e+04  gen31perm5      3.53066143e+06  4.46803290e+04  1.35914275e+07  -9.35162750e+06 -3.35176674e+06 -6.59359859e+04 
1.99060000e+04  gen30perm2      6.54230493e+06  5.15161254e+04  2.17686218e+06  3.50492121e+08  -1.18162750e+07 -3.85988946e+04 
1.99730000e+04  gen20perm6      -6.14725914e+03 5.13783234e+04  -8.13021482e+02 4.80812978e+05  3.27350359e+05  1.25227690e+01  
2.00410000e+04  gen25perm2      -2.01310175e+06 4.68485902e+04  -6.26887145e+05 4.38974398e+07  3.40726487e+03  5.64737206e+02  
2.02470000e+04  gen19perm9      4.02013428e+04  5.14465586e+04  -1.58441542e+04 -2.25202090e+06 2.08808434e+05  9.30442490e+01  
2.02900000e+04  gen19perm4      -2.96755570e+03 -3.33140304e+04 -3.02625490e+03 2.49741377e+05  1.67924860e+05  -1.64866767e+05 
2.03590000e+04  gen18perm4      -1.08653317e+05 -3.69411620e+04 -3.42463159e+03 1.31325054e+05  1.69759398e+04  -1.36286737e+05 
2.03950000e+04  gen29perm1      -1.46188424e+06 2.64586415e+04  -7.62486600e+04 -3.49423962e+08 8.18893669e+06  6.74408761e+07  
2.04850000e+04  gen19perm8      -3.70485060e+04 1.58451662e+05  -1.81625188e+03 4.79137733e+05  5.99667479e+04  1.30170090e+03  
2.12850000e+04  gen15perm1      -8.17305163e+03 3.93769812e+04  -1.29277609e+02 -3.35401493e+05 6.50602399e+03  9.75250588e+04  
2.16870000e+04  gen22perm6      -6.25405074e+03 -1.75899788e+05 2.48298474e+02  5.46430518e+05  1.17224748e+06  3.71273059e+02  
2.17230000e+04  gen23perm7      1.77048282e+07  -7.33454833e+04 8.73885403e+05  -4.30964395e+06 -2.56478087e+05 -9.07128934e+03 
2.18080000e+04  gen23perm4      -1.89396801e+06 6.33733721e+04  9.78307053e+03  -8.64930478e+05 -1.62428552e+06 2.33087215e+05  
2.18480000e+04  gen26perm5      1.08547218e+06  -7.41510284e+04 -2.69847335e+06 3.88305949e+06  1.69214133e+05  -2.11723316e+04 
2.21290000e+04  gen27perm5      5.74034614e+05  -7.52179302e+04 -3.56256221e+06 4.05011360e+06  5.27926171e+05  7.82126003e+02  
2.29880000e+04  gen16perm1      -8.70273389e+03 6.40437600e+04  -2.18338096e+02 -3.53521806e+05 -1.10967845e+04 1.21052614e+05  
2.30210000e+04  gen21perm3      -6.52483968e+04 -9.31015469e+04 7.86139729e+05  -9.70239900e+06 2.13873031e+05  8.07837443e+03  
2.33290000e+04  gen27perm10     2.37463565e+06  -1.24463588e+05 2.15152940e+05  -3.05321747e+07 1.42500468e+06  -1.66933783e+04 
2.39240000e+04  gen22perm3      -1.17332426e+05 -1.11625902e+05 9.77145833e+05  -1.11815744e+07 1.89742178e+05  1.69554783e+04  
2.40360000e+04  gen22perm7      2.77475986e+07  -1.12602352e+05 4.44021636e+05  -6.24073770e+06 -2.52994477e+05 -6.58679412e+03 
2.49810000e+04  gen28perm10     -2.45366694e+05 1.94151766e+05  -4.46983246e+04 -1.47356515e+07 1.64255440e+06  7.63087740e+03  
2.51270000e+04  gen24perm9      -1.21271097e+05 1.32017375e+05  -1.95530685e+05 4.57707138e+07  -2.79823854e+06 2.08629974e+03  
2.54970000e+04  gen26perm8      -4.48463253e+05 2.62069410e+05  -2.36738989e+04 -1.87556520e+05 3.13442489e+06  8.45230681e+03  
2.55290000e+04  gen26perm10     1.77348529e+06  -1.82791703e+05 1.39108808e+05  -2.30143739e+07 4.75158761e+05  -1.41011704e+04 
2.56300000e+04  gen20perm8      -6.60896403e+04 3.04713641e+05  -2.83429156e+03 1.02308789e+06  1.35131695e+05  3.59382429e+03  
2.57140000e+04  gen21perm1      -5.06680369e+04 1.09311732e+05  1.86932322e+02  -1.39581463e+06 1.69226660e+05  5.79509533e+05  
2.57560000e+04  gen29perm5      -4.29231540e+06 1.58819203e+05  2.56006461e+06  -1.05266412e+07 2.54495786e+05  9.33581478e+04  
2.60040000e+04  gen21perm8      -6.91008461e+04 2.68720099e+05  -1.46922820e+03 1.13023146e+06  1.42651706e+05  3.61816195e+03  
2.65360000e+04  gen18perm1      1.52389306e+04  -1.26131012e+05 1.26712550e+02  1.51671649e+06  -7.58413123e+04 -3.01538943e+05 
2.66200000e+04  gen24perm6      1.56859389e+04  -1.96218059e+05 5.10885058e+03  -3.00456581e+06 -4.96426316e+06 -3.36839548e+02 
2.71180000e+04  gen23perm9      -2.29351526e+05 -1.74156176e+05 9.69094813e+04  1.24719845e+07  -1.91254991e+06 -8.41252710e+01 
2.72930000e+04  gen28perm2      6.04580638e+06  -1.83814142e+05 3.19977154e+05  -2.46836807e+08 4.83170674e+06  2.75762092e+03  
2.75310000e+04  gen21perm9      -1.37071928e+04 -1.87056665e+05 1.32499950e+05  -1.77143422e+07 2.21876886e+05  -3.80343925e+02 
2.78980000e+04  gen25perm1      3.21519415e+05  -1.58819157e+05 8.52136884e+03  4.14472679e+07  -1.40062042e+06 -7.81948886e+06 
2.79320000e+04  gen21perm4      7.43215882e+05  1.66329737e+05  5.70115905e+03  -1.88698040e+05 1.46085040e+05  4.99352007e+05  
2.80220000e+04  gen23perm6      3.05354987e+03  -2.68330603e+05 2.83400098e+03  -8.80793371e+05 -7.01532659e+05 3.13158897e+02  
2.81080000e+04  gen25perm7      -1.10212429e+08 2.30049395e+05  -4.22077304e+05 3.67283805e+07  7.74649567e+05  1.68494968e+04  
2.82640000e+04  gen23perm8      2.88157213e+05  -4.24102548e+05 7.48895770e+03  -4.89991179e+05 -6.42104918e+05 -1.34844167e+04 
2.88030000e+04  gen20perm1      1.09019775e+04  -1.85350824e+05 1.28852918e+03  2.39981718e+06  4.10537751e+04  -5.07279525e+05 
2.93630000e+04  gen25perm6      2.34843205e+04  4.14147553e+05  6.38596246e+03  -3.55184120e+06 -8.23555477e+06 -1.43880442e+03 
2.93970000e+04  gen26perm3      4.33054986e+05  5.26808740e+05  2.86353509e+05  9.48453089e+06  -1.10799882e+06 -1.28115162e+05 
2.98570000e+04  gen29perm2      1.08629133e+07  -2.77601505e+05 1.63799267e+06  -2.69133523e+08 -1.13761305e+06 -1.53554551e+04 
2.99920000e+04  gen22perm9      -1.33114626e+05 -2.79201538e+05 1.61061245e+05  -1.18873022e+07 -7.04226372e+05 -7.01197637e+02 
3.01540000e+04  gen30perm5      -4.33327154e+06 2.94327085e+05  9.82428390e+06  -2.01794686e+07 -1.33807717e+06 1.17926487e+05  
3.03030000e+04  gen24perm3      1.83331518e+05  3.01470751e+05  -2.79602156e+06 3.24465118e+07  -7.57832390e+05 -3.26454009e+04 
3.04300000e+04  gen32perm5      1.29587285e+07  -7.35850785e+05 -3.90675367e+05 3.34519950e+07  -3.24773649e+06 -4.10607767e+05 
3.05370000e+04  gen22perm4      3.40233740e+05  2.54829960e+05  1.09366248e+04  -7.32147765e+05 -7.29312513e+05 1.02381245e+06  
3.09000000e+04  gen19perm1      3.15033582e+04  -2.61885555e+05 8.02792590e+02  2.55810394e+06  -4.70359283e+04 -5.71406433e+05 
3.11950000e+04  gen28perm7      3.36167167e+08  -5.44488763e+05 -3.33005025e+05 -1.10692304e+08 -3.50539693e+06 -5.91292525e+04 
3.15950000e+04  gen26perm7      -1.48005230e+08 3.79706652e+05  -3.17362039e+06 5.71118340e+07  1.51494329e+06  3.78987421e+04  
3.17470000e+04  gen27perm7      -7.85057715e+07 3.79897378e+05  -5.53492960e+06 -1.37976962e+07 1.15415714e+05  2.19547157e+04  
3.21010000e+04  gen24perm8      4.33136192e+05  -8.94843971e+05 1.04087413e+04  -2.74059749e+06 -6.67342225e+05 -2.26133592e+04 
3.23740000e+04  gen35perm10     -2.80964770e+07 9.04848555e+05  -6.17611731e+05 -9.19358240e+08 4.14747030e+07  -1.87353238e+05 
3.26050000e+04  gen26perm6      -1.09333629e+04 1.41539260e+06  -2.70138085e+03 -8.86935819e+04 -7.14529172e+06 -2.26189433e+03 
3.27950000e+04  gen30perm3      -1.61022798e+06 -9.34398284e+05 -3.51230816e+06 -1.15310966e+08 3.35319361e+06  8.91413865e+05  
3.31660000e+04  gen27perm9      1.41831654e+06  6.40679530e+05  7.90016973e+04  -8.88407272e+07 1.18642271e+07  -5.60467834e+03 
3.32670000e+04  gen29perm10     -8.55285431e+06 6.83276181e+05  -7.02389516e+05 8.75409018e+07  -3.30607452e+05 5.82615683e+04  
3.35110000e+04  gen31perm2      -2.17812439e+07 5.92274960e+05  1.33504509e+06  1.65259805e+09  -2.13794669e+07 -3.44981622e+04 
3.40820000e+04  gen27perm8      -1.80133751e+06 1.87847111e+06  -4.64957003e+04 1.15647208e+07  3.88945514e+06  9.87498616e+04  
3.41040000e+04  gen28perm6      -1.82003317e+05 -1.26331209e+06 -3.71688399e+04 1.46454058e+07  2.76781010e+07  7.47751572e+03  
3.41110000e+04  gen30perm10     -1.64066823e+07 8.27809059e+05  -1.26066032e+06 2.05354034e+08  -4.16428904e+06 9.33735159e+04  
3.41370000e+04  gen25perm3      4.80997640e+05  6.82421252e+05  -4.36017524e+06 5.61937647e+07  -1.30550056e+06 -1.01882352e+05 
3.42430000e+04  gen32perm10     6.59477781e+06  -2.65629975e+06 6.86394680e+05  9.15799809e+07  -4.15251085e+06 -3.34382030e+05 
3.44840000e+04  gen25perm9      4.08574704e+05  6.97564776e+05  -5.68558072e+05 6.12776972e+07  -3.58389337e+05 4.37385623e+03  
3.45800000e+04  gen24perm4      -4.38210058e+06 -5.41474770e+05 5.35955001e+03  8.48760634e+04  -1.90646130e+06 -1.26136718e+06 
3.47550000e+04  gen29perm6      -1.39398035e+05 -6.13859651e+06 -2.04872433e+04 1.07394707e+07  4.01405630e+07  1.53248890e+04  
3.47900000e+04  gen34perm4      4.95382640e+08  2.58199362e+06  -1.30753736e+06 6.91664644e+07  3.04608342e+08  3.03656273e+06  
3.48940000e+04  gen30perm4      -5.83309335e+07 7.54373561e+06  2.14748761e+05  -1.99363135e+07 -4.17997334e+07 2.34633335e+05  
3.49810000e+04  gen29perm8      3.53799505e+05  2.19046664e+06  2.97881850e+04  2.67498734e+07  -6.49379723e+06 8.84249833e+04  
3.52120000e+04  gen22perm1      -1.35368358e+05 6.19893145e+05  -1.87195549e+03 -9.31218778e+06 2.09120826e+05  2.30562919e+06  
3.52850000e+04  gen33perm2      -8.90334095e+07 8.88840596e+05  -5.63121982e+06 -1.31959751e+09 3.37562265e+07  6.40116978e+04  
3.53290000e+04  gen42perm2      5.37298003e+09  -4.99468492e+07 -3.16623598e+06 -2.49182945e+11 3.40301587e+09  2.91267021e+06  
3.53720000e+04  gen33perm8      -2.46202365e+07 1.18404773e+07  -4.78645084e+05 -1.59272575e+08 1.20791004e+07  7.28220578e+05  
3.53920000e+04  gen42perm10     2.69678035e+09  -1.57110957e+08 2.06257244e+07  -3.58900742e+10 4.91379462e+08  -1.71441086e+07 
3.54190000e+04  gen45perm10     -1.31736959e+10 4.95622350e+08  -1.43594369e+08 2.93326535e+11  -6.71026480e+09 1.14830080e+08  
3.54750000e+04  gen49perm3      -4.41999138e+10 -4.72541532e+10 -1.44574771e+10 3.55756573e+12  9.26822592e+10  1.02257325e+10  
3.54950000e+04  gen47perm6      5.14699039e+08  1.20134451e+10  4.55224220e+07  -1.39107188e+10 -5.40586860e+11 -5.13542857e+07 
3.55060000e+04  gen36perm6      -3.75543432e+05 -1.66537028e+08 -6.26069875e+05 1.03628485e+08  2.03582663e+09  4.03778323e+05  
3.56180000e+04  gen43perm6      -1.58814391e+08 8.88274242e+06  -2.06517276e+07 2.12160088e+09  6.86615703e+10  7.95095580e+06  
3.57250000e+04  gen37perm4      1.28157706e+08  7.36206203e+05  3.26313134e+06  -6.58945885e+08 -1.75332134e+09 3.90321042e+08  
3.57700000e+04  gen44perm6      1.58076959e+08  -6.19302638e+09 5.64159248e+06  2.17190836e+09  4.96285034e+10  8.85693358e+06  
3.57770000e+04  gen35perm6      -3.03772300e+06 4.18594791e+06  -9.08696390e+05 1.16233120e+08  1.39554443e+09  2.25802456e+05  
3.57940000e+04  gen37perm6      7.94093018e+06  -3.46539537e+08 2.90754431e+05  1.32601651e+07  2.48033670e+08  4.69968177e+05  
3.58110000e+04  gen32perm2      -6.06421903e+07 1.03161503e+06  -1.79278462e+06 2.16266731e+09  -1.49800610e+07 -1.34311171e+04 
3.58250000e+04  gen39perm6      2.05515355e+07  2.85147944e+08  2.64760005e+06  -4.89507510e+08 -1.21235226e+10 -1.23766339e+06 
3.58480000e+04  gen31perm7      -8.34204028e+08 1.04066356e+06  8.78817280e+06  4.88965739e+08  6.94418015e+06  5.94788584e+04  
3.58810000e+04  gen26perm9      1.11856060e+06  1.03121261e+06  -7.86483925e+05 4.81293888e+07  5.38969235e+06  2.52275234e+03  
3.58890000e+04  gen25perm8      3.30155281e+05  -7.89563244e+05 -3.11600297e+02 -4.25940612e+06 7.82644334e+05  -2.43901970e+04 
3.59740000e+04  gen30perm8      6.18380634e+06  -5.51551393e+06 1.19975631e+05  -1.06181603e+07 -1.57891572e+07 -3.42281271e+05 
3.59960000e+04  gen48perm6      -7.69902165e+08 5.66971386e+10  -1.44726626e+08 -8.86204055e+09 1.45598420e+11  -5.97968672e+07 
3.60100000e+04  gen27perm3      -4.98820528e+05 -1.06013998e+06 9.63101862e+06  -1.13986386e+08 2.58634830e+05  -3.29113402e+03 
3.60290000e+04  gen24perm1      -3.79534842e+04 7.89739561e+05  -1.73429295e+03 -1.59624743e+05 -7.67648096e+05 3.30929502e+05  
3.62100000e+04  gen32perm6      1.05826008e+06  1.02085030e+07  1.84461824e+05  -3.63956109e+07 -2.70906629e+08 -4.99999003e+04 
3.62430000e+04  gen33perm6      -5.22533301e+05 4.07080925e+07  -3.20082102e+04 -1.87723659e+07 -8.20062807e+07 -7.42412162e+04 
3.62820000e+04  gen46perm10     -1.55195323e+10 8.99173740e+08  2.71955058e+08  2.26135322e+11  -3.49822025e+09 9.15251469e+07  
3.63520000e+04  gen48perm10     3.54700814e+10  -2.07501397e+09 9.40135909e+08  -7.66031212e+11 3.01786515e+10  -3.02606024e+08 
3.63560000e+04  gen38perm3      1.36660948e+08  1.42156667e+08  4.13880481e+07  1.30672723e+10  -3.62160854e+08 -1.30434987e+07 
3.64180000e+04  gen30perm6      2.20000228e+05  -9.58030652e+06 4.98392265e+04  -3.74229205e+06 -2.35134649e+07 1.16449709e+04  
3.64470000e+04  gen33perm5      1.93645880e+07  -1.57769744e+06 -1.75863689e+07 8.75601260e+07  6.45641935e+06  -6.19555241e+05 
3.66520000e+04  gen38perm10     -4.19347200e+08 2.99721889e+07  -1.34711600e+07 8.70576596e+09  -3.70863313e+08 3.25555645e+06  
3.66780000e+04  gen35perm2      1.22295071e+08  -2.84554018e+06 -1.33915938e+06 -1.11495658e+10 9.06805592e+07  1.26065393e+05  
3.67130000e+04  gen44perm10     -4.35084897e+09 3.80660357e+07  -2.71171324e+08 2.34030469e+11  -4.85321668e+09 6.41696736e+07  
3.67410000e+04  gen36perm8      2.80043019e+07  2.51476215e+07  -1.65738936e+05 1.10265464e+09  5.90951666e+07  3.71569868e+04  
3.67490000e+04  gen27perm4      1.49869666e+07  -1.15345377e+06 -4.79928151e+04 7.64669632e+05  9.05648573e+06  1.62104324e+06  
3.68410000e+04  gen46perm2      -6.31921253e+10 2.66269278e+08  1.10371904e+08  1.63890107e+12  -2.13448177e+10 -2.55608292e+07 
3.68530000e+04  gen33perm10     4.57280677e+07  -5.27366270e+06 4.46024550e+06  -5.97772675e+08 1.39240985e+07  -6.06691467e+05 
3.68800000e+04  gen41perm6      -7.98793321e+07 2.71185676e+09  -7.35828588e+06 -1.94570084e+08 2.65443880e+10  -1.67579698e+06 
3.69230000e+04  gen34perm5      1.36871490e+06  -1.58223584e+06 -3.41895635e+07 9.17732003e+07  1.89450485e+07  -1.60752335e+05 
3.69850000e+04  gen27perm6      -1.04733050e+05 1.67229361e+06  -2.19765737e+04 7.23144996e+06  8.25359172e+06  -1.72703543e+02 
3.70060000e+04  gen36perm5      -7.91741059e+07 1.01819323e+07  2.29367784e+07  -4.54843384e+08 -3.87860100e+05 3.64520903e+06  
3.70650000e+04  gen46perm6      1.26553398e+09  -9.93794265e+09 9.59733649e+07  -9.84934967e+09 -4.02790371e+11 -1.93330550e+07 
3.70790000e+04  gen44perm8      3.31049286e+09  3.77535056e+08  3.96419110e+07  -8.34881649e+09 -1.89818748e+09 1.38009094e+08  
3.70830000e+04  gen23perm1      -1.83512441e+05 1.08649654e+06  -4.11453282e+03 -1.40042381e+07 -7.18923903e+04 2.87220806e+06  
3.70850000e+04  gen28perm8      -1.94793908e+06 3.20461967e+06  -2.42385750e+04 2.36288119e+07  1.97760141e+06  1.70080877e+05  
3.71050000e+04  gen40perm6      -1.04549283e+07 1.70505982e+09  6.79011969e+05  -5.18657817e+08 -3.39368307e+09 -2.38744327e+06 
3.71200000e+04  gen44perm5      -1.61856970e+09 7.66116815e+07  -2.18949827e+07 -9.89675796e+09 -2.00253914e+08 7.97584891e+07  
3.72180000e+04  gen34perm10     7.26451539e+07  -5.41513590e+06 6.40039235e+06  -1.47054877e+09 3.75089075e+07  -6.54353930e+05 
3.72470000e+04  gen25perm4      -5.67048780e+06 -1.17944431e+06 -1.37985870e+04 1.87299479e+06  1.72180934e+06  -3.14832892e+06 
3.72500000e+04  gen29perm7      8.93749062e+08  -2.00409539e+06 1.52297104e+07  -1.93057732e+08 -7.22217846e+06 -1.87207937e+05 
3.73700000e+04  gen35perm5      -3.75614053e+07 2.75728514e+06  -4.23829914e+07 -1.01109816e+08 1.69187684e+07  1.54606548e+06  
3.73810000e+04  gen38perm2      -3.00804703e+08 4.50864305e+06  1.74472229e+07  6.39388662e+10  -6.07071808e+08 -1.31833402e+06 
3.73840000e+04  gen42perm3      -1.25174429e+09 -7.99010338e+08 2.45829180e+09  -9.54405015e+10 2.26161181e+09  3.95646998e+08  
3.73950000e+04  gen38perm9      3.02828734e+07  2.77070226e+06  4.03133399e+07  3.46546694e+10  -1.76825874e+09 1.41751482e+06  
3.74090000e+04  gen28perm9      2.23447581e+03  -2.07478953e+06 2.84384278e+06  -3.19236348e+08 8.44308116e+06  -1.76765415e+04 
3.74140000e+04  gen26perm4      -1.20975424e+05 -1.34717243e+06 -4.04887452e+04 3.49493976e+06  6.73255499e+06  -3.06628154e+06 
3.74720000e+04  gen42perm6      -1.38848621e+08 2.28677611e+09  -1.61100799e+07 8.30769164e+08  6.33517498e+10  2.43543827e+06  
3.74750000e+04  gen41perm10     2.59002350e+09  -1.01210784e+08 9.42787294e+07  -3.61246342e+10 1.65420477e+09  -1.38135545e+07 
3.75250000e+04  gen34perm9      3.20018721e+07  -2.17009013e+06 -1.59182237e+07 -2.48761849e+09 2.55246244e+08  -5.13489312e+04 
3.75620000e+04  gen48perm8      -1.74066850e+10 3.07908340e+10  -4.28078396e+08 1.67792789e+11  3.41528215e+10  -6.05835728e+07 
3.76200000e+04  gen45perm8      6.24009984e+09  -1.00103524e+10 1.09168238e+08  -6.31237171e+10 -6.52725985e+09 -5.08496186e+08 
3.77630000e+04  gen49perm8      -2.82111154e+10 8.11150938e+10  -6.59615371e+08 2.90292843e+11  5.97255258e+10  3.31045753e+09  
3.78000000e+04  gen30perm7      9.66913724e+08  -2.68989909e+06 3.17367383e+07  -3.16529454e+07 -4.93336155e+06 -1.77316028e+05 
3.78040000e+04  gen40perm10     1.33535538e+09  -4.10944408e+07 6.29254617e+07  -1.49815537e+10 7.34750500e+08  -6.72317244e+06 
3.78440000e+04  gen29perm3      -3.16917260e+06 -3.77124028e+06 2.52902083e+07  -3.08935122e+08 5.11454205e+06  7.12799659e+05  
3.78560000e+04  gen28perm3      -2.07113213e+06 -3.33112957e+06 1.89111037e+07  -2.52993598e+08 3.00090407e+06  3.52869657e+05  
3.78810000e+04  gen31perm8      1.17999326e+07  -1.48585804e+07 1.51983908e+05  -1.17878623e+08 -1.70498248e+07 -9.71801910e+05 
3.79040000e+04  gen37perm2      4.94909928e+08  -3.55977476e+06 4.13226820e+07  1.30068351e+10  -4.77509317e+08 -8.30809748e+05 
3.79100000e+04  gen46perm3      1.00755678e+10  8.55447522e+09  -2.19503479e+10 -2.91110537e+11 -1.89974648e+10 -2.32823059e+09 
3.80160000e+04  gen31perm9      -1.54625537e+06 3.23883451e+06  -7.95506835e+06 1.51971283e+09  -5.65656825e+07 4.92245959e+04  
3.80310000e+04  gen34perm8      -6.06485184e+07 5.10104973e+07  -7.50057774e+05 2.48591014e+08  5.59954951e+07  4.67135401e+06  
3.81050000e+04  gen37perm10     -4.25966276e+08 2.73342856e+07  -3.65072441e+07 6.54485897e+09  -2.21546536e+08 2.75434351e+06  
3.81060000e+04  gen49perm2      3.38687469e+11  -9.52422054e+08 -1.96820483e+09 -6.21240945e+12 1.26479387e+11  1.72789767e+08  
3.81430000e+04  gen33perm3      1.06401696e+07  1.20683820e+07  -1.33799832e+08 1.68972934e+09  -3.86847465e+07 -7.68403916e+06 
3.81520000e+04  gen36perm10     -2.52259511e+08 1.43133247e+07  -1.86755581e+07 2.39176834e+09  -3.66394991e+07 1.13392383e+06  
3.82220000e+04  gen45perm6      7.31700446e+08  -1.23992111e+10 5.58286264e+07  -1.92737867e+09 -1.27156831e+11 4.35748826e+06  
3.82380000e+04  gen31perm6      7.92140722e+05  -1.03190409e+07 1.53902489e+05  -2.24747423e+07 -1.61780394e+08 -7.07494676e+03 
3.83220000e+04  gen34perm3      -6.28226738e+06 -4.04431090e+06 1.64854436e+08  -7.09336906e+08 -2.37378098e+06 -1.66960348e+05 
3.83280000e+04  gen44perm2      1.31656422e+10  -7.03460702e+06 4.46484991e+08  -1.48246227e+11 -3.64070332e+09 -1.19117400e+07 
3.83430000e+04  gen39perm5      2.65833545e+08  -5.37977427e+07 1.43332122e+08  8.97254224e+08  -2.27436239e+07 -8.85430608e+06 
3.83940000e+04  gen47perm3      8.95378826e+09  3.54956196e+09  -6.12351072e+10 9.48254041e+11  -3.07666172e+10 -3.89426424e+09 
3.84010000e+04  gen36perm2      3.83368484e+08  -5.61614843e+06 1.91173468e+07  -1.12042715e+10 -1.28669588e+08 -2.38374602e+05 
3.84310000e+04  gen43perm10     1.19389766e+09  -1.74829645e+08 -1.17892396e+08 5.34616188e+10  -1.80037952e+09 6.94241544e+06  
3.84640000e+04  gen45perm3      7.59673992e+09  3.81103765e+09  5.19004561e+09  -6.00733452e+11 -3.46241590e+09 -3.00844152e+08 
