Fit             Iteration       K1              K2              alpha           
1.73817000e-01  1429            7.10310000e-02  2.52763960e+01  7.34311000e-01  
1.73993000e-01  1122            6.74440000e-02  2.37269180e+01  7.28564000e-01  
1.74062000e-01  2699            7.82180000e-02  2.76714080e+01  7.28564000e-01  
1.74069000e-01  1899            7.08120000e-02  2.78695090e+01  7.28564000e-01  
1.74096000e-01  2311            7.63030000e-02  2.71315690e+01  7.28564000e-01  
1.74102000e-01  2617            5.84510000e-02  2.78695090e+01  7.10280000e-01  
1.74201000e-01  2207            7.10310000e-02  2.95089010e+01  7.31048000e-01  
1.74236000e-01  2518            7.63030000e-02  2.71315690e+01  7.31048000e-01  
1.74321000e-01  1916            5.84510000e-02  2.78695090e+01  7.10280000e-01  
1.74475000e-01  1471            7.35900000e-02  2.52763960e+01  7.28564000e-01  
1.74480000e-01  2301            5.84510000e-02  3.19075170e+01  7.10280000e-01  
1.74501000e-01  2160            6.97160000e-02  2.65551700e+01  7.28564000e-01  
1.74512000e-01  1310            7.10140000e-02  2.40527370e+01  7.28564000e-01  
1.74596000e-01  2513            6.98950000e-02  2.71315690e+01  7.28564000e-01  
1.74634000e-01  1759            7.35900000e-02  2.71315690e+01  7.34311000e-01  
1.74662000e-01  1694            6.98950000e-02  2.75414820e+01  7.30004000e-01  
1.74685000e-01  2150            6.97320000e-02  2.78695090e+01  7.28564000e-01  
1.74689000e-01  2663            7.35900000e-02  2.84186590e+01  7.28564000e-01  
1.74699000e-01  1595            7.10900000e-02  2.78695090e+01  7.28564000e-01  
1.74717000e-01  1256            7.35900000e-02  2.52763960e+01  7.28564000e-01  
1.74782000e-01  1593            6.97160000e-02  2.75414820e+01  7.28564000e-01  
1.74826000e-01  2601            8.03840000e-02  2.78695090e+01  7.28564000e-01  
1.74905000e-01  1935            6.59510000e-02  2.56864090e+01  7.28564000e-01  
1.74977000e-01  2534            5.29040000e-02  2.79321100e+01  7.10280000e-01  
1.75089000e-01  1844            7.35900000e-02  2.71315690e+01  7.30004000e-01  
1.75158000e-01  2556            5.84510000e-02  2.89395920e+01  7.10280000e-01  
1.75250000e-01  1420            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.75325000e-01  1223            7.15140000e-02  2.52230860e+01  7.46066000e-01  
1.75391000e-01  2449            7.12340000e-02  2.57852350e+01  7.28564000e-01  
1.75397000e-01  2593            7.35900000e-02  2.72120620e+01  7.28564000e-01  
1.75471000e-01  2036            6.97160000e-02  2.78695090e+01  7.28564000e-01  
1.75502000e-01  921             6.82690000e-02  2.26910520e+01  7.34311000e-01  
1.75507000e-01  1562            7.10900000e-02  2.71880970e+01  7.28564000e-01  
1.75515000e-01  1649            7.39520000e-02  2.52230860e+01  7.28564000e-01  
1.75577000e-01  1494            7.25260000e-02  2.64729140e+01  7.28564000e-01  
1.75623000e-01  1461            6.58310000e-02  2.66965520e+01  7.28564000e-01  
1.75634000e-01  1685            6.97160000e-02  2.75414820e+01  7.34311000e-01  
1.75650000e-01  2128            6.98950000e-02  2.81408740e+01  7.31048000e-01  
1.75664000e-01  1660            6.65380000e-02  3.03955810e+01  7.28564000e-01  
1.75666000e-01  1322            7.10900000e-02  2.64566110e+01  7.28564000e-01  
1.75853000e-01  1064            6.51630000e-02  2.46951360e+01  7.28564000e-01  
1.75991000e-01  1601            7.10310000e-02  2.78695090e+01  7.28564000e-01  
1.76114000e-01  1921            7.40990000e-02  2.76714080e+01  7.28564000e-01  
1.76189000e-01  892             7.10140000e-02  2.37269180e+01  7.34311000e-01  
1.76203000e-01  1381            7.10310000e-02  2.59091910e+01  7.28564000e-01  
1.76260000e-01  2415            7.35900000e-02  2.84186590e+01  7.31048000e-01  
1.76288000e-01  1438            7.10310000e-02  2.78695090e+01  7.28564000e-01  
1.76292000e-01  1172            7.82780000e-02  2.49027360e+01  7.34311000e-01  
1.76334000e-01  2190            7.35900000e-02  3.28530890e+01  7.30004000e-01  
1.76355000e-01  1799            7.25260000e-02  2.78695090e+01  7.28564000e-01  
1.76458000e-01  2227            7.35900000e-02  2.89395920e+01  7.10280000e-01  
1.76484000e-01  1514            5.84510000e-02  2.37269180e+01  7.10280000e-01  
1.76489000e-01  1325            6.82690000e-02  2.68103110e+01  7.28564000e-01  
1.76549000e-01  2038            7.77550000e-02  2.71315690e+01  7.28564000e-01  
1.76568000e-01  1682            7.10310000e-02  2.64729140e+01  7.28564000e-01  
1.76618000e-01  2401            5.84510000e-02  2.89395920e+01  7.10280000e-01  
1.76645000e-01  1488            7.12390000e-02  2.71315690e+01  7.28564000e-01  
1.76721000e-01  2096            7.35900000e-02  2.84348540e+01  7.28564000e-01  
1.76738000e-01  2019            7.35900000e-02  2.84186590e+01  7.28564000e-01  
1.76739000e-01  2222            7.35900000e-02  3.38783520e+01  7.30004000e-01  
1.76758000e-01  2589            7.63350000e-02  3.04038330e+01  7.31048000e-01  
1.76766000e-01  1486            7.10310000e-02  2.38894420e+01  7.34311000e-01  
1.76891000e-01  2053            7.10310000e-02  2.58864490e+01  7.14066000e-01  
1.77056000e-01  1788            6.83450000e-02  2.78695090e+01  7.28564000e-01  
1.77093000e-01  2182            8.05710000e-02  2.76714080e+01  7.28564000e-01  
1.77143000e-01  2357            5.84510000e-02  2.89395920e+01  7.10280000e-01  
1.77204000e-01  1818            7.15380000e-02  2.75414820e+01  7.30004000e-01  
1.77212000e-01  1569            7.36490000e-02  2.58864490e+01  7.28564000e-01  
1.77222000e-01  2542            7.35900000e-02  2.90840610e+01  7.30004000e-01  
1.77276000e-01  1826            6.40150000e-02  2.75414820e+01  7.28564000e-01  
1.77365000e-01  1796            5.84510000e-02  2.52230860e+01  7.10280000e-01  
1.77371000e-01  1997            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.77378000e-01  1666            6.23890000e-02  2.78695090e+01  7.15408000e-01  
1.77494000e-01  2218            6.44630000e-02  2.71315690e+01  7.28564000e-01  
1.77509000e-01  1687            6.52260000e-02  2.78695090e+01  7.15408000e-01  
1.77510000e-01  1400            7.10140000e-02  2.37072990e+01  7.28564000e-01  
1.77614000e-01  2284            7.12340000e-02  2.52230860e+01  7.28564000e-01  
1.77700000e-01  1416            7.42260000e-02  2.59091910e+01  7.28564000e-01  
1.77714000e-01  2395            7.16160000e-02  2.79321100e+01  7.10280000e-01  
1.77729000e-01  1350            6.72150000e-02  3.04384340e+01  7.28564000e-01  
1.77831000e-01  2618            7.35900000e-02  2.71315690e+01  7.30004000e-01  
1.78236000e-01  1999            7.35900000e-02  2.76478580e+01  7.28564000e-01  
1.78438000e-01  2103            7.14720000e-02  2.58864490e+01  7.28564000e-01  
1.78507000e-01  1412            6.82690000e-02  2.52230860e+01  7.28564000e-01  
1.78560000e-01  1127            6.66740000e-02  2.48816730e+01  7.28564000e-01  
1.78572000e-01  1588            7.58700000e-02  2.69911740e+01  7.28564000e-01  
1.78719000e-01  2046            7.10900000e-02  3.16645260e+01  7.30004000e-01  
1.78782000e-01  2206            7.35900000e-02  2.58864490e+01  7.28564000e-01  
1.78896000e-01  1277            6.86250000e-02  2.52230860e+01  7.34311000e-01  
1.78937000e-01  1344            5.84510000e-02  2.43858420e+01  7.10280000e-01  
1.79010000e-01  1762            7.19890000e-02  2.71315690e+01  7.28564000e-01  
1.79024000e-01  1522            7.25260000e-02  2.78695090e+01  7.15408000e-01  
1.79099000e-01  1218            6.82690000e-02  2.52230860e+01  7.34311000e-01  
1.79112000e-01  1309            6.74510000e-02  2.58864490e+01  7.28564000e-01  
1.79215000e-01  2047            7.39520000e-02  2.75414820e+01  7.15539000e-01  
1.79217000e-01  1576            6.16020000e-02  2.51855560e+01  7.27529000e-01  
1.79265000e-01  2054            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.79296000e-01  2194            7.22600000e-02  2.73342460e+01  7.10280000e-01  
1.79544000e-01  2292            6.80660000e-02  2.78695090e+01  7.28564000e-01  
1.79553000e-01  1046            6.51630000e-02  2.46951360e+01  7.28564000e-01  
1.79595000e-01  2268            7.25260000e-02  2.71315690e+01  7.30004000e-01  
1.79637000e-01  1190            6.66740000e-02  2.48816730e+01  7.28564000e-01  
1.79692000e-01  2443            7.95650000e-02  2.76714080e+01  7.28564000e-01  
1.79723000e-01  1450            7.10310000e-02  2.54729210e+01  7.34311000e-01  
1.79749000e-01  1596            7.58700000e-02  2.69911740e+01  7.28564000e-01  
1.79809000e-01  2118            6.98950000e-02  2.71315690e+01  7.09713000e-01  
1.79813000e-01  1302            6.82690000e-02  2.58864490e+01  7.28564000e-01  
1.79817000e-01  1572            7.35900000e-02  2.52763960e+01  7.34311000e-01  
1.79841000e-01  2685            7.82180000e-02  2.75414820e+01  7.28564000e-01  
1.79887000e-01  2269            7.35900000e-02  2.60761970e+01  7.28564000e-01  
1.79898000e-01  2142            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.79948000e-01  1806            7.10310000e-02  2.78695090e+01  7.28564000e-01  
1.79948000e-01  2480            7.35900000e-02  2.84186590e+01  7.28564000e-01  
1.80054000e-01  1669            7.48960000e-02  2.58864490e+01  7.28564000e-01  
1.80078000e-01  1731            7.80310000e-02  2.58864490e+01  7.28564000e-01  
1.80088000e-01  2503            7.25260000e-02  2.94004360e+01  7.10280000e-01  
1.80104000e-01  2156            6.97160000e-02  2.84186590e+01  7.30004000e-01  
1.80110000e-01  1946            5.84510000e-02  2.71134260e+01  7.10280000e-01  
1.80122000e-01  1257            6.82690000e-02  2.52230860e+01  7.31234000e-01  
1.80198000e-01  2266            6.98950000e-02  2.78695090e+01  7.28564000e-01  
1.80267000e-01  1803            7.25260000e-02  2.52230860e+01  7.31048000e-01  
1.80315000e-01  1896            7.10310000e-02  2.76970050e+01  7.30004000e-01  
1.80364000e-01  1830            7.25260000e-02  2.78695090e+01  7.28564000e-01  
1.80411000e-01  1266            6.66740000e-02  2.48816730e+01  7.28564000e-01  
1.80429000e-01  2427            6.98950000e-02  2.62471360e+01  7.28564000e-01  
1.80434000e-01  2471            7.63030000e-02  2.58218410e+01  7.31048000e-01  
1.80446000e-01  1271            6.82690000e-02  2.75414820e+01  7.28564000e-01  
1.80628000e-01  2467            7.74870000e-02  2.72835770e+01  7.28564000e-01  
1.80645000e-01  902             6.82690000e-02  2.37269180e+01  7.34311000e-01  
1.80755000e-01  1974            7.35900000e-02  2.74263530e+01  7.30004000e-01  
1.80802000e-01  1976            7.10310000e-02  2.58864490e+01  7.28564000e-01  
1.80848000e-01  1264            7.10310000e-02  2.58864490e+01  7.28564000e-01  
1.80862000e-01  1835            7.35900000e-02  2.75414820e+01  7.31048000e-01  
1.80865000e-01  2322            7.12340000e-02  2.78695090e+01  7.28564000e-01  
1.80880000e-01  1328            7.35900000e-02  2.57454950e+01  7.34311000e-01  
1.80901000e-01  1543            7.09130000e-02  2.52230860e+01  7.28564000e-01  
1.80912000e-01  2102            7.45780000e-02  2.77558610e+01  7.28564000e-01  
1.80922000e-01  1832            7.25260000e-02  2.78695090e+01  7.15408000e-01  
1.80926000e-01  1535            7.17590000e-02  2.52230860e+01  7.34311000e-01  
1.80937000e-01  1251            6.82690000e-02  2.52230860e+01  7.34311000e-01  
1.80980000e-01  1862            7.34000000e-02  2.78695090e+01  7.17162000e-01  
1.80999000e-01  2582            7.35900000e-02  2.84186590e+01  7.28564000e-01  
1.81057000e-01  2679            7.35900000e-02  2.84186590e+01  7.28564000e-01  
1.81107000e-01  1661            7.10310000e-02  2.78695090e+01  7.15408000e-01  
1.81124000e-01  1630            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.81268000e-01  2510            6.98950000e-02  2.60230430e+01  7.31048000e-01  
1.81309000e-01  1792            6.73630000e-02  2.54212150e+01  7.28564000e-01  
1.81324000e-01  2180            7.12340000e-02  2.66627690e+01  7.28564000e-01  
1.81358000e-01  2403            6.98950000e-02  2.75414820e+01  7.21267000e-01  
1.81410000e-01  1570            7.10310000e-02  2.58864490e+01  7.38068000e-01  
1.81491000e-01  2299            7.12340000e-02  2.78695090e+01  7.17272000e-01  
1.81559000e-01  2478            7.69760000e-02  2.53270810e+01  7.30004000e-01  
1.81612000e-01  2243            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.81696000e-01  1560            7.10310000e-02  2.61467330e+01  7.28564000e-01  
1.81732000e-01  1311            7.15140000e-02  2.52230860e+01  7.46066000e-01  
1.81850000e-01  1452            7.10310000e-02  2.78695090e+01  7.28564000e-01  
1.81900000e-01  1489            7.35900000e-02  2.52763960e+01  7.34311000e-01  
1.81912000e-01  1857            7.39520000e-02  2.58864490e+01  7.28564000e-01  
1.82036000e-01  2219            6.71760000e-02  3.16424700e+01  7.30004000e-01  
1.82075000e-01  1756            7.25260000e-02  2.64729140e+01  7.28564000e-01  
1.82095000e-01  2321            6.91190000e-02  2.57615400e+01  7.31048000e-01  
1.82096000e-01  1268            7.35900000e-02  2.52763960e+01  7.28564000e-01  
1.82124000e-01  2694            7.82180000e-02  3.11676580e+01  7.12409000e-01  
1.82206000e-01  2362            7.35900000e-02  2.45370680e+01  7.28564000e-01  
1.82261000e-01  1881            5.84510000e-02  2.78695090e+01  7.10280000e-01  
1.82264000e-01  1858            6.97160000e-02  2.78695090e+01  7.28564000e-01  
1.82367000e-01  1944            7.25260000e-02  2.52230860e+01  7.28564000e-01  
1.82373000e-01  2696            7.35900000e-02  2.86834730e+01  7.28564000e-01  
1.82390000e-01  2223            7.12340000e-02  2.78695090e+01  7.28564000e-01  
1.82420000e-01  1197            6.82690000e-02  2.37269180e+01  7.28564000e-01  
1.82506000e-01  1427            7.39520000e-02  2.52230860e+01  7.28564000e-01  
1.82698000e-01  2633            7.82180000e-02  3.32217950e+01  7.30004000e-01  
1.82730000e-01  2193            7.12340000e-02  2.78695090e+01  7.28564000e-01  
1.82761000e-01  2451            6.64890000e-02  3.12252640e+01  7.14068000e-01  
1.82774000e-01  1337            6.64250000e-02  2.69911740e+01  7.28564000e-01  
1.82788000e-01  1367            7.10140000e-02  2.51841480e+01  7.34311000e-01  
1.82870000e-01  2238            6.63300000e-02  2.81332680e+01  7.28564000e-01  
1.82940000e-01  1746            7.35900000e-02  2.71315690e+01  7.30004000e-01  
1.83034000e-01  1255            7.10140000e-02  2.67237430e+01  7.34311000e-01  
1.83041000e-01  1267            7.10140000e-02  2.59091910e+01  7.28564000e-01  
1.83080000e-01  2064            7.10900000e-02  2.78695090e+01  7.30004000e-01  
1.83132000e-01  1341            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.83146000e-01  2136            7.35900000e-02  2.67099500e+01  7.30004000e-01  
1.83174000e-01  1487            7.32670000e-02  2.58864490e+01  7.30004000e-01  
1.83307000e-01  2235            6.97160000e-02  2.79321100e+01  7.28564000e-01  
1.83336000e-01  1384            7.32360000e-02  2.78695090e+01  7.28564000e-01  
1.83450000e-01  2163            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.83480000e-01  1948            6.48840000e-02  2.52230860e+01  7.28564000e-01  
1.83571000e-01  1563            7.88010000e-02  2.58864490e+01  7.46917000e-01  
1.83707000e-01  1234            7.39520000e-02  2.52230860e+01  7.28564000e-01  
1.83867000e-01  1076            6.82690000e-02  2.52230860e+01  7.34311000e-01  
1.83987000e-01  2280            7.10900000e-02  2.76714080e+01  7.30004000e-01  
1.84015000e-01  2630            7.35900000e-02  2.78695090e+01  7.22585000e-01  
1.84036000e-01  1558            7.39520000e-02  2.76714080e+01  7.28564000e-01  
1.84083000e-01  1252            6.74440000e-02  2.46951360e+01  7.28564000e-01  
1.84089000e-01  1548            7.10310000e-02  2.78695090e+01  7.28564000e-01  
1.84133000e-01  2693            5.84510000e-02  2.71315690e+01  7.10280000e-01  
1.84189000e-01  1372            6.82690000e-02  2.32043140e+01  7.28564000e-01  
1.84221000e-01  1645            6.98950000e-02  2.75414820e+01  7.28564000e-01  
1.84383000e-01  2554            7.35900000e-02  2.92126410e+01  7.45731000e-01  
1.84407000e-01  2048            7.25260000e-02  2.64729140e+01  7.28564000e-01  
1.84418000e-01  1468            5.84510000e-02  2.52763960e+01  7.10280000e-01  
1.84437000e-01  2307            6.94180000e-02  2.71359270e+01  7.30004000e-01  
1.84444000e-01  1444            6.72150000e-02  2.59091910e+01  7.28564000e-01  
1.84467000e-01  2176            7.10310000e-02  2.58864490e+01  7.28564000e-01  
1.84583000e-01  1240            6.74090000e-02  2.37269180e+01  7.34311000e-01  
1.84678000e-01  2566            7.35900000e-02  2.89395920e+01  7.02496000e-01  
1.84692000e-01  1100            6.72150000e-02  2.46951360e+01  7.28564000e-01  
1.84781000e-01  2039            7.39520000e-02  2.71315690e+01  7.28564000e-01  
1.84811000e-01  1600            7.25260000e-02  2.71134260e+01  7.28564000e-01  
1.84840000e-01  958             7.10310000e-02  2.58864490e+01  7.28564000e-01  
1.84846000e-01  1148            6.82690000e-02  2.49027360e+01  7.34311000e-01  
1.84894000e-01  1619            7.89010000e-02  2.71134260e+01  7.28564000e-01  
1.84915000e-01  1465            7.97680000e-02  2.71315690e+01  7.44745000e-01  
1.84999000e-01  2258            7.05390000e-02  2.71315690e+01  7.30004000e-01  
1.85082000e-01  1180            7.46740000e-02  2.51055640e+01  7.28564000e-01  
1.85105000e-01  2671            6.40150000e-02  2.84186590e+01  7.28564000e-01  
1.85150000e-01  1791            7.39520000e-02  2.52230860e+01  7.43910000e-01  
1.85192000e-01  1783            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.85230000e-01  2689            7.35900000e-02  2.84186590e+01  7.28564000e-01  
1.85248000e-01  1226            7.25260000e-02  2.49027360e+01  7.39758000e-01  
1.85333000e-01  2115            6.23890000e-02  2.53407180e+01  7.09811000e-01  
1.85339000e-01  1720            7.10900000e-02  2.58864490e+01  7.31048000e-01  
1.85353000e-01  1738            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.85426000e-01  1417            6.72150000e-02  2.50226800e+01  7.28564000e-01  
1.85581000e-01  2314            6.53100000e-02  2.79321100e+01  7.30004000e-01  
1.85599000e-01  661             6.82690000e-02  2.26910520e+01  7.34311000e-01  
1.85603000e-01  2436            5.84510000e-02  2.84186590e+01  7.10280000e-01  
1.85622000e-01  2063            7.25260000e-02  2.68009580e+01  7.28564000e-01  
1.85755000e-01  2597            7.12340000e-02  2.76714080e+01  7.28564000e-01  
1.85776000e-01  1216            7.10310000e-02  2.26910520e+01  7.34311000e-01  
1.85880000e-01  1651            6.86150000e-02  2.71315690e+01  7.30004000e-01  
1.85989000e-01  2356            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.86044000e-01  824             7.10140000e-02  2.26910520e+01  7.34311000e-01  
1.86156000e-01  1098            7.10140000e-02  2.31583030e+01  7.34311000e-01  
1.86210000e-01  2408            7.39520000e-02  2.96797880e+01  7.28564000e-01  
1.86227000e-01  1137            7.45720000e-02  2.48816730e+01  7.34311000e-01  
1.86276000e-01  2627            7.16160000e-02  2.60362200e+01  7.28564000e-01  
1.86313000e-01  1903            7.10310000e-02  2.58864490e+01  7.28564000e-01  
1.86328000e-01  1081            6.51630000e-02  2.44628750e+01  7.28564000e-01  
1.86342000e-01  1730            5.84510000e-02  2.71315690e+01  7.10280000e-01  
1.86415000e-01  1330            6.51630000e-02  2.46951360e+01  7.28564000e-01  
1.86419000e-01  2236            7.39520000e-02  3.02997100e+01  7.28564000e-01  
1.86422000e-01  2055            6.98950000e-02  2.71315690e+01  7.30004000e-01  
1.86500000e-01  2113            7.12340000e-02  2.78695090e+01  7.28564000e-01  
1.86559000e-01  1898            7.25260000e-02  2.64729140e+01  7.30004000e-01  
1.86645000e-01  1219            7.39520000e-02  2.46951360e+01  7.28564000e-01  
1.86662000e-01  1445            7.10140000e-02  2.49053040e+01  7.28564000e-01  
1.86746000e-01  1910            7.77550000e-02  2.52230860e+01  7.28564000e-01  
1.86814000e-01  1864            6.98950000e-02  2.78695090e+01  7.28564000e-01  
1.86839000e-01  2448            7.35900000e-02  2.79321100e+01  7.28564000e-01  
1.86946000e-01  1149            7.29010000e-02  2.37269180e+01  7.34311000e-01  
1.86968000e-01  1401            7.58700000e-02  2.59091910e+01  7.28564000e-01  
1.87151000e-01  2506            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.87267000e-01  2525            5.50830000e-02  2.79321100e+01  7.10280000e-01  
1.87324000e-01  1142            7.15120000e-02  2.46951360e+01  7.28564000e-01  
1.87348000e-01  1289            7.10140000e-02  2.58864490e+01  7.28564000e-01  
1.87584000e-01  1410            7.39520000e-02  2.46951360e+01  7.28564000e-01  
1.87598000e-01  1192            6.91690000e-02  2.37269180e+01  7.34311000e-01  
1.87630000e-01  2021            7.25260000e-02  2.55569650e+01  7.28564000e-01  
1.87675000e-01  2346            7.16160000e-02  2.55376020e+01  7.28564000e-01  
1.87685000e-01  2246            6.97160000e-02  2.75414820e+01  7.28564000e-01  
1.87833000e-01  2336            6.30200000e-02  2.96797880e+01  7.28564000e-01  
1.87888000e-01  2433            6.98950000e-02  2.78695090e+01  7.10629000e-01  
1.87925000e-01  1615            7.35900000e-02  2.52763960e+01  7.34311000e-01  
1.88082000e-01  1591            7.58700000e-02  2.48536100e+01  7.28564000e-01  
1.88113000e-01  2486            7.35900000e-02  2.87889370e+01  7.10280000e-01  
1.88143000e-01  1690            7.35900000e-02  2.71315690e+01  7.28564000e-01  
1.88171000e-01  2462            7.12340000e-02  2.78695090e+01  7.28564000e-01  
1.88212000e-01  1080            6.82690000e-02  2.37269180e+01  7.34311000e-01  
1.88264000e-01  1947            6.55820000e-02  2.96797880e+01  7.31048000e-01  
1.88289000e-01  1178            6.82690000e-02  2.37269180e+01  7.28564000e-01  
1.88497000e-01  2164            7.35900000e-02  2.78695090e+01  7.28564000e-01  
1.88505000e-01  1225            7.10140000e-02  2.52763960e+01  7.34311000e-01  
1.88515000e-01  1584            6.11200000e-02  2.60510150e+01  7.15408000e-01  
1.88540000e-01  1247            6.82690000e-02  2.37269180e+01  7.34311000e-01  
1.88569000e-01  1598            7.10900000e-02  2.74762140e+01  7.28564000e-01  
1.88667000e-01  968             7.10140000e-02  2.26910520e+01  7.34311000e-01  
1.88976000e-01  1620            7.10310000e-02  2.78695090e+01  7.28564000e-01  
1.88983000e-01  2071            7.35900000e-02  2.71315690e+01  7.30004000e-01  
1.89030000e-01  1042            7.10140000e-02  2.51055640e+01  7.34311000e-01  
1.89036000e-01  1852            7.39520000e-02  2.78695090e+01  7.30004000e-01  
1.89093000e-01  1155            6.82690000e-02  2.52230860e+01  7.34311000e-01  
1.89110000e-01  2051            7.35900000e-02  2.67992440e+01  7.28564000e-01  
1.89143000e-01  966             6.82690000e-02  2.46951360e+01  7.34311000e-01  
1.89193000e-01  1472            7.33620000e-02  2.52230860e+01  7.28564000e-01  
1.89214000e-01  1318            7.39520000e-02  2.52230860e+01  7.28564000e-01  
1.89240000e-01  1989            7.10310000e-02  2.60510150e+01  7.28564000e-01  
1.89246000e-01  1699            7.15910000e-02  2.75414820e+01  7.31048000e-01  
1.89280000e-01  1315            7.10310000e-02  2.37269180e+01  7.34311000e-01  
1.89328000e-01  1116            7.27070000e-02  2.52230860e+01  7.28564000e-01  
1.89365000e-01  1715            7.12340000e-02  2.52007080e+01  7.28564000e-01  
1.89372000e-01  2191            7.16160000e-02  2.63847750e+01  7.28564000e-01  
1.89373000e-01  1336            7.39520000e-02  2.46951360e+01  7.28564000e-01  
1.89430000e-01  1845            7.25260000e-02  2.52230860e+01  7.28564000e-01  
1.89474000e-01  2217            6.14900000e-02  2.78695090e+01  7.10280000e-01  
1.89534000e-01  1802            7.59600000e-02  2.63709930e+01  7.34311000e-01  
1.89620000e-01  2531            7.35900000e-02  3.12474490e+01  7.10280000e-01  
1.89748000e-01  1609            7.10310000e-02  2.60481540e+01  7.28564000e-01  
1.89772000e-01  1554            6.22130000e-02  2.48816730e+01  7.10955000e-01  
1.89891000e-01  832             6.82690000e-02  2.37269180e+01  7.34311000e-01  
1.89907000e-01  1115            6.82690000e-02  2.34696370e+01  7.34311000e-01  
1.89911000e-01  1854            6.81590000e-02  2.78695090e+01  7.30004000e-01  
1.89984000e-01  2097            6.98950000e-02  2.75414820e+01  7.30004000e-01  
1.90049000e-01  1986            7.25260000e-02  2.64729140e+01  7.28564000e-01  
1.90180000e-01  1206            6.51630000e-02  2.46951360e+01  7.28564000e-01  
1.90267000e-01  1339            7.53480000e-02  2.62317230e+01  7.34311000e-01  
1.90276000e-01  1868            6.31350000e-02  2.71315690e+01  7.30004000e-01  
1.90320000e-01  1157            6.82690000e-02  2.51055640e+01  7.34311000e-01  
1.90345000e-01  1041            7.10140000e-02  2.37269180e+01  7.34311000e-01  
1.90348000e-01  2613            8.13470000e-02  2.76714080e+01  7.28564000e-01  
1.90423000e-01  2144            7.63350000e-02  2.75192590e+01  7.31048000e-01  
1.90534000e-01  1306            7.10310000e-02  2.52230860e+01  7.28564000e-01  
1.90535000e-01  2289            7.25260000e-02  2.89395920e+01  7.10280000e-01  
1.90639000e-01  1654            7.10310000e-02  2.78695090e+01  7.10280000e-01  
1.90689000e-01  807             6.82690000e-02  2.46951360e+01  7.34311000e-01  
1.90708000e-01  1638            7.58700000e-02  2.69911740e+01  7.28564000e-01  
1.90828000e-01  2329            7.25260000e-02  2.89395920e+01  7.10280000e-01  
1.90891000e-01  1376            7.10900000e-02  2.58864490e+01  7.28564000e-01  
1.90907000e-01  1130            6.82690000e-02  2.37269180e+01  7.34311000e-01  
1.91385000e-01  2131            7.35900000e-02  2.71315690e+01  7.30004000e-01  
1.91403000e-01  2457            7.69760000e-02  2.76714080e+01  7.28564000e-01  
1.91407000e-01  1677            7.10310000e-02  2.58864490e+01  7.42025000e-01  
1.91454000e-01  2288            7.12340000e-02  2.79321100e+01  7.39249000e-01  
1.91455000e-01  1071            6.82690000e-02  2.48816730e+01  7.28564000e-01  
1.91497000e-01  1021            6.82690000e-02  2.26910520e+01  7.34311000e-01  
1.91571000e-01  1423            6.72150000e-02  2.48816730e+01  7.28564000e-01  
1.91616000e-01  1069            6.82690000e-02  2.46951360e+01  7.34311000e-01  
1.91645000e-01  2394            6.98030000e-02  2.67609400e+01  7.31048000e-01  
1.91654000e-01  2006            6.79760000e-02  2.84186590e+01  7.28564000e-01  
1.92103000e-01  1347            7.39520000e-02  2.46951360e+01  7.28564000e-01  
1.92149000e-01  2348            7.63350000e-02  2.68750140e+01  7.31048000e-01  
1.92334000e-01  899             6.82690000e-02  2.26910520e+01  7.34311000e-01  
1.92369000e-01  1305            7.39520000e-02  2.52230860e+01  7.28564000e-01  
1.92378000e-01  1263            6.66740000e-02  2.46951360e+01  7.28564000e-01  
1.92510000e-01  960             7.10140000e-02  2.51055640e+01  7.34311000e-01  
1.92518000e-01  1175            6.51630000e-02  2.31501480e+01  7.28810000e-01  
1.92545000e-01  1741            6.23890000e-02  2.45511900e+01  7.15408000e-01  
1.92642000e-01  1300            7.10140000e-02  2.52230860e+01  7.34311000e-01  
1.92864000e-01  1476            7.40690000e-02  2.78695090e+01  7.15408000e-01  
1.92891000e-01  1061            7.10140000e-02  2.26910520e+01  7.34311000e-01  
1.92911000e-01  1025            7.07720000e-02  2.37269180e+01  7.34311000e-01  
1.92943000e-01  1404            7.58700000e-02  2.69911740e+01  7.28564000e-01  
1.92956000e-01  1308            7.00740000e-02  2.43936810e+01  7.34311000e-01  
1.93112000e-01  1962            7.35900000e-02  2.58864490e+01  7.28564000e-01  
1.93157000e-01  1440            5.84510000e-02  2.37269180e+01  7.10280000e-01  
1.93170000e-01  2624            7.82180000e-02  3.11676580e+01  7.10280000e-01  
1.93187000e-01  2388            7.35900000e-02  2.95089010e+01  7.28564000e-01  
1.93192000e-01  2595            6.08820000e-02  2.71315690e+01  7.28564000e-01  
